Account_ID,Customer_ID,Account_Type,Branch,Open_Date,Balance,Status,Year,Month_Number,Month_Name,Quarter
412209,312684,Salary,Kolkata,2021-08-01 10:33:27,10244.37,Active,2021,8,August,3
412210,302308,Current,Kolkata,2023-09-08 01:11:57,3675.04,Active,2023,9,September,3
412211,308265,Premium,Delhi,2024-01-31 10:41:56,12645.69,Active,2024,1,January,1
412212,313102,Salary,Kolkata,2018-01-15 08:20:15,7810.53,Active,2018,1,January,1
412213,335601,Salary,Chennai,2023-02-15 04:28:28,15560.12,Active,2023,2,February,1
412214,316420,Savings,Mumbai,2022-11-15 11:59:54,24993.62,Active,2022,11,November,4
412215,307627,Savings,Kolkata,2024-01-07 20:23:51,1002.46,Closed,2024,1,January,1
412216,310517,Current,Bengaluru,2019-03-15 14:29:23,4351.04,Active,2019,3,March,1
412217,303842,Premium,Kolkata,2018-07-26 03:24:17,2277.06,Active,2018,7,July,3
412218,337016,Savings,Mumbai,2019-04-04 20:33:53,26881.26,Active,2019,4,April,2
412219,325508,Current,Delhi,2023-12-26 05:45:20,19486.56,Active,2023,12,December,4
412220,300687,Premium,Kolkata,2020-10-24 07:16:40,10997.31,Closed,2020,10,October,4
412221,331793,Salary,Bengaluru,2019-01-21 07:55:04,11992.19,Active,2019,1,January,1
412222,309823,Savings,Bengaluru,2020-02-03 13:04:34,21688.73,Active,2020,2,February,1
412223,312795,Current,Mumbai,2020-07-07 12:35:44,2897.83,Active,2020,7,July,3
412224,300442,Savings,Bengaluru,2021-07-11 02:59:28,4092.75,Closed,2021,7,July,3
412225,322012,Premium,Mumbai,2021-03-25 21:27:27,20128.75,Dormant,2021,3,March,1
412226,312215,Premium,Mumbai,2020-05-17 01:31:38,23302.59,Active,2020,5,May,2
412227,324024,Savings,Chennai,2019-05-08 19:55:11,5101.82,Active,2019,5,May,2
412228,323019,Salary,Mumbai,2020-06-19 02:15:31,83532.84,Active,2020,6,June,2
412229,313100,Premium,Kolkata,2023-09-30 05:00:33,8831.44,Closed,2023,9,September,3
412230,328986,Salary,Bengaluru,2023-08-07 20:46:36,10711.75,Active,2023,8,August,3
412231,337959,Current,Kolkata,2023-05-07 06:01:03,7100.41,Active,2023,5,May,2
412232,311327,Savings,Bengaluru,2024-10-08 10:41:10,71875.28,Active,2024,10,October,4
412233,324652,Savings,Kolkata,2018-07-17 11:46:18,1693.32,Closed,2018,7,July,3
412234,324754,Savings,Chennai,2018-12-24 17:08:21,17395.98,Active,2018,12,December,4
412235,323126,Premium,Bengaluru,2021-05-11 02:42:48,8516.4,Active,2021,5,May,2
412236,320898,Premium,Delhi,2023-06-13 05:53:05,14924.69,Active,2023,6,June,2
412237,311441,Current,Chennai,2020-11-22 04:41:29,6406.13,Active,2020,11,November,4
412238,319366,Premium,Delhi,2024-03-22 15:19:00,9559.61,Active,2024,3,March,1
412239,338084,Savings,Bengaluru,2022-01-25 23:39:30,36938.49,Active,2022,1,January,1
412240,316400,Salary,Delhi,2022-05-12 16:51:48,22429.01,Active,2022,5,May,2
412241,327076,Savings,Bengaluru,2024-01-21 14:12:58,2492.89,Active,2024,1,January,1
412242,326181,Premium,Bengaluru,2018-06-19 03:46:30,27581.08,Active,2018,6,June,2
412243,303533,Current,Delhi,2018-10-30 07:25:55,8382.33,Active,2018,10,October,4
412244,335316,Savings,Kolkata,2021-04-03 13:57:45,3696.87,Active,2021,4,April,2
412245,315422,Premium,Chennai,2018-09-06 22:54:53,10170.98,Active,2018,9,September,3
412246,317885,Salary,Chennai,2023-03-12 19:31:27,16468.21,Active,2023,3,March,1
412247,335837,Salary,Chennai,2021-09-23 07:48:10,17096.0,Active,2021,9,September,3
412248,338563,Current,Kolkata,2022-09-24 09:34:08,12334.49,Active,2022,9,September,3
412249,315680,Current,Mumbai,2023-07-11 01:29:44,29881.9,Active,2023,7,July,3
412250,322913,Savings,Bengaluru,2018-03-18 17:12:25,7510.23,Dormant,2018,3,March,1
412251,320707,Current,Bengaluru,2024-08-11 02:54:09,22532.11,Active,2024,8,August,3
412252,317646,Savings,Bengaluru,2023-10-05 14:49:06,43930.66,Active,2023,10,October,4
412253,338980,Salary,Kolkata,2022-09-22 23:33:45,10976.59,Active,2022,9,September,3
412254,314563,Savings,Bengaluru,2023-07-31 19:43:13,32169.05,Active,2023,7,July,3
412255,301867,Savings,Kolkata,2018-08-14 08:43:58,13196.94,Active,2018,8,August,3
412256,339328,Savings,Delhi,2018-05-15 20:00:51,6380.62,Active,2018,5,May,2
412257,300014,Salary,Kolkata,2019-04-28 06:32:51,1449.36,Active,2019,4,April,2
412258,313411,Savings,Chennai,2019-10-29 00:32:54,28249.85,Active,2019,10,October,4
412259,321657,Savings,Mumbai,2018-04-12 16:07:54,11834.35,Closed,2018,4,April,2
412260,303072,Salary,Delhi,2022-02-06 22:02:01,3896.37,Active,2022,2,February,1
412261,317156,Premium,Chennai,2018-12-31 15:54:06,28241.58,Active,2018,12,December,4
412262,332691,Savings,Delhi,2019-07-16 02:02:12,10896.33,Active,2019,7,July,3
412263,321085,Premium,Delhi,2023-03-03 13:35:36,13890.65,Closed,2023,3,March,1
412264,308886,Savings,Chennai,2021-11-03 16:25:28,4975.55,Active,2021,11,November,4
412265,325171,Premium,Chennai,2019-08-10 17:40:29,13153.35,Active,2019,8,August,3
412266,303021,Current,Bengaluru,2023-09-27 13:26:05,9777.14,Closed,2023,9,September,3
412267,313316,Current,Delhi,2023-11-22 23:36:57,17595.76,Dormant,2023,11,November,4
412268,305746,Current,Bengaluru,2021-11-14 05:48:06,30734.11,Dormant,2021,11,November,4
412269,301159,Premium,Mumbai,2024-10-31 04:18:07,3915.97,Active,2024,10,October,4
412270,336484,Salary,Chennai,2024-10-16 16:21:45,5546.59,Active,2024,10,October,4
412271,335626,Savings,Kolkata,2023-04-22 03:29:54,22442.2,Active,2023,4,April,2
412272,333468,Current,Mumbai,2021-02-28 17:07:51,15947.42,Active,2021,2,February,1
412273,335530,Premium,Mumbai,2020-09-21 16:23:03,4575.54,Active,2020,9,September,3
412274,334624,Salary,Kolkata,2018-03-04 22:39:25,14441.64,Active,2018,3,March,1
412275,313792,Current,Bengaluru,2022-12-03 01:25:19,20921.07,Active,2022,12,December,4
412276,313386,Premium,Delhi,2020-01-06 14:22:32,29206.82,Active,2020,1,January,1
412277,326741,Salary,Mumbai,2018-06-27 23:50:34,17197.56,Active,2018,6,June,2
412278,332995,Premium,Kolkata,2022-12-25 13:08:10,19427.36,Active,2022,12,December,4
412279,316702,Savings,Mumbai,2019-08-26 12:36:44,10943.51,Active,2019,8,August,3
412280,308941,Salary,Chennai,2018-08-19 16:04:51,13822.34,Active,2018,8,August,3
412281,329518,Current,Kolkata,2021-09-24 05:52:45,3166.3,Active,2021,9,September,3
412282,301862,Current,Bengaluru,2019-06-10 07:28:25,13839.33,Active,2019,6,June,2
412283,327804,Savings,Chennai,2019-09-03 03:58:08,10023.22,Active,2019,9,September,3
412284,333867,Savings,Mumbai,2018-10-28 12:23:58,5928.81,Active,2018,10,October,4
412285,300668,Salary,Bengaluru,2019-11-12 23:09:48,14044.98,Active,2019,11,November,4
412286,306152,Salary,Chennai,2023-11-10 08:04:52,3981.55,Active,2023,11,November,4
412287,326388,Premium,Delhi,2022-02-03 00:22:42,31638.67,Active,2022,2,February,1
412288,304513,Current,Bengaluru,2019-10-22 18:25:34,4624.2,Dormant,2019,10,October,4
412289,325590,Savings,Kolkata,2022-11-04 03:32:13,17816.47,Active,2022,11,November,4
412290,329493,Salary,Mumbai,2022-04-07 07:13:34,13020.47,Active,2022,4,April,2
412291,328956,Salary,Mumbai,2022-10-21 09:49:11,18397.16,Dormant,2022,10,October,4
412292,313647,Premium,Bengaluru,2024-07-28 22:27:48,4941.72,Active,2024,7,July,3
412293,328068,Salary,Delhi,2022-01-28 21:14:39,13763.11,Active,2022,1,January,1
412294,320546,Savings,Delhi,2024-02-19 13:45:43,16055.08,Active,2024,2,February,1
412295,309718,Savings,Chennai,2021-05-12 20:31:37,7582.68,Active,2021,5,May,2
412296,322791,Savings,Mumbai,2019-09-11 13:25:50,7256.31,Active,2019,9,September,3
412297,327024,Premium,Mumbai,2024-08-10 21:27:35,3283.3,Active,2024,8,August,3
412298,336441,Premium,Chennai,2021-04-27 17:36:44,8907.36,Active,2021,4,April,2
412299,300403,Current,Chennai,2024-12-05 01:19:52,1494.04,Dormant,2024,12,December,4
412300,304701,Salary,Delhi,2021-05-08 10:51:49,6537.02,Active,2021,5,May,2
412301,315330,Premium,Kolkata,2020-12-18 16:28:22,3558.13,Active,2020,12,December,4
412302,306595,Premium,Chennai,2019-02-03 01:57:42,9894.92,Dormant,2019,2,February,1
412303,314017,Savings,Delhi,2021-06-09 14:28:16,25050.97,Active,2021,6,June,2
412304,331170,Savings,Chennai,2018-08-16 04:34:27,42478.01,Active,2018,8,August,3
412305,326142,Savings,Delhi,2023-08-05 07:09:03,2843.85,Active,2023,8,August,3
412306,309493,Current,Bengaluru,2023-02-03 04:02:47,3234.14,Active,2023,2,February,1
412307,332053,Premium,Delhi,2024-02-09 21:35:25,2936.15,Active,2024,2,February,1
412308,339343,Savings,Mumbai,2021-10-02 18:53:33,9269.39,Active,2021,10,October,4
412309,327563,Current,Delhi,2020-06-28 15:25:58,8772.23,Active,2020,6,June,2
412310,336035,Salary,Kolkata,2019-04-10 21:04:54,5949.85,Active,2019,4,April,2
412311,300672,Current,Bengaluru,2022-10-07 02:18:35,21037.31,Active,2022,10,October,4
412312,333144,Salary,Kolkata,2023-08-12 00:25:27,14318.18,Active,2023,8,August,3
412313,325051,Premium,Delhi,2018-01-01 15:20:36,4163.97,Active,2018,1,January,1
412314,301296,Current,Chennai,2023-09-17 10:13:41,17055.76,Active,2023,9,September,3
412315,306816,Premium,Mumbai,2024-06-20 17:19:20,1272.06,Active,2024,6,June,2
412316,317568,Savings,Kolkata,2024-01-29 13:19:52,3742.49,Dormant,2024,1,January,1
412317,307275,Premium,Bengaluru,2021-12-05 04:35:20,6540.03,Active,2021,12,December,4
412318,333738,Savings,Delhi,2022-01-03 19:56:32,47601.44,Active,2022,1,January,1
412319,314826,Current,Kolkata,2020-08-10 09:27:36,6816.88,Active,2020,8,August,3
412320,329558,Salary,Bengaluru,2020-03-02 12:47:01,2259.06,Closed,2020,3,March,1
412321,324229,Current,Chennai,2020-03-06 18:48:53,20618.59,Active,2020,3,March,1
412322,331821,Savings,Kolkata,2019-06-14 23:28:18,26744.54,Active,2019,6,June,2
412323,333693,Savings,Kolkata,2021-09-29 03:55:19,3229.5,Closed,2021,9,September,3
412324,300884,Premium,Bengaluru,2020-07-16 05:33:35,50390.41,Active,2020,7,July,3
412325,322303,Savings,Kolkata,2022-05-14 02:10:45,19057.62,Active,2022,5,May,2
412326,312316,Premium,Kolkata,2024-12-18 11:39:54,26021.21,Active,2024,12,December,4
412327,302462,Premium,Bengaluru,2018-09-01 19:30:06,9779.87,Active,2018,9,September,3
412328,338754,Current,Delhi,2024-11-21 01:10:40,7000.44,Active,2024,11,November,4
412329,312467,Premium,Mumbai,2023-04-24 07:15:38,17255.97,Active,2023,4,April,2
412330,331041,Savings,Kolkata,2022-04-01 09:05:47,2823.72,Active,2022,4,April,2
412331,310779,Savings,Mumbai,2020-05-29 08:38:14,1972.36,Active,2020,5,May,2
412332,311726,Salary,Chennai,2022-08-17 05:41:20,6777.03,Active,2022,8,August,3
412333,304651,Current,Kolkata,2019-05-03 06:01:05,5891.59,Active,2019,5,May,2
412334,319100,Salary,Bengaluru,2023-10-21 07:04:32,9321.29,Active,2023,10,October,4
412335,316690,Premium,Delhi,2024-02-16 05:03:32,14098.16,Active,2024,2,February,1
412336,302464,Savings,Delhi,2021-02-15 15:57:42,20657.98,Dormant,2021,2,February,1
412337,309162,Premium,Chennai,2023-01-31 13:55:49,22972.6,Active,2023,1,January,1
412338,323646,Salary,Kolkata,2020-08-03 23:49:00,4329.43,Active,2020,8,August,3
412339,308125,Premium,Chennai,2020-01-24 09:03:03,5119.35,Active,2020,1,January,1
412340,327242,Premium,Delhi,2024-02-01 15:57:32,9384.73,Closed,2024,2,February,1
412341,312459,Savings,Delhi,2024-02-15 05:36:02,47992.42,Active,2024,2,February,1
412342,316190,Current,Bengaluru,2020-09-29 06:09:40,24562.67,Active,2020,9,September,3
412343,315534,Salary,Bengaluru,2018-12-31 01:38:41,6935.47,Active,2018,12,December,4
412344,313108,Current,Chennai,2023-05-12 20:53:21,2267.97,Active,2023,5,May,2
412345,338733,Savings,Delhi,2019-03-15 13:25:22,2503.87,Active,2019,3,March,1
412346,318531,Salary,Kolkata,2024-12-15 01:44:47,5603.13,Active,2024,12,December,4
412347,325080,Savings,Bengaluru,2023-01-28 04:20:23,7510.24,Active,2023,1,January,1
412348,337389,Savings,Mumbai,2023-01-15 13:39:27,20212.22,Active,2023,1,January,1
412349,303724,Premium,Chennai,2018-03-16 15:26:48,25720.57,Active,2018,3,March,1
412350,323030,Salary,Kolkata,2020-09-01 20:53:44,16097.8,Active,2020,9,September,3
412351,323376,Premium,Mumbai,2020-04-20 05:00:23,12455.6,Active,2020,4,April,2
412352,318065,Savings,Kolkata,2023-11-17 08:51:40,6796.99,Active,2023,11,November,4
412353,336556,Premium,Chennai,2018-08-08 06:27:58,4796.06,Active,2018,8,August,3
412354,313817,Salary,Mumbai,2021-07-15 14:19:24,16600.5,Active,2021,7,July,3
412355,324742,Current,Kolkata,2019-06-23 05:47:57,19356.5,Active,2019,6,June,2
412356,328720,Premium,Delhi,2022-04-10 03:27:16,4223.3,Active,2022,4,April,2
412357,325582,Salary,Chennai,2018-03-10 03:30:01,13053.69,Active,2018,3,March,1
412358,324052,Salary,Delhi,2023-08-05 21:29:54,15976.15,Active,2023,8,August,3
412359,317564,Premium,Kolkata,2021-03-02 01:03:00,886.94,Dormant,2021,3,March,1
412360,337628,Salary,Delhi,2022-08-09 04:34:30,51124.89,Active,2022,8,August,3
412361,305181,Salary,Kolkata,2019-02-03 02:07:18,3652.78,Active,2019,2,February,1
412362,309078,Salary,Chennai,2021-09-07 21:30:51,7634.9,Active,2021,9,September,3
412363,305904,Current,Bengaluru,2020-12-14 07:48:41,26517.39,Active,2020,12,December,4
412364,336402,Current,Bengaluru,2024-09-26 07:48:34,28275.35,Active,2024,9,September,3
412365,320936,Premium,Kolkata,2023-09-19 22:46:26,21591.5,Dormant,2023,9,September,3
412366,329672,Current,Mumbai,2020-06-24 13:35:51,7698.48,Active,2020,6,June,2
412367,314477,Savings,Mumbai,2021-06-24 11:58:21,47932.84,Active,2021,6,June,2
412368,325218,Premium,Kolkata,2018-12-09 00:16:50,5698.89,Active,2018,12,December,4
412369,321040,Salary,Kolkata,2021-02-21 10:12:51,38418.92,Active,2021,2,February,1
412370,320166,Salary,Mumbai,2024-12-03 19:11:10,3490.92,Active,2024,12,December,4
412371,331063,Premium,Chennai,2019-09-24 09:37:48,28126.16,Active,2019,9,September,3
412372,314078,Current,Bengaluru,2020-12-04 15:34:54,795.69,Dormant,2020,12,December,4
412373,317178,Current,Delhi,2023-07-13 20:16:14,47440.98,Active,2023,7,July,3
412374,329146,Current,Chennai,2021-03-09 12:12:45,3147.51,Active,2021,3,March,1
412375,303960,Savings,Bengaluru,2022-07-09 14:40:25,9617.83,Active,2022,7,July,3
412376,304278,Salary,Delhi,2021-03-20 18:59:25,10295.63,Closed,2021,3,March,1
412377,317308,Current,Kolkata,2021-10-16 12:03:13,10524.85,Dormant,2021,10,October,4
412378,303724,Salary,Mumbai,2022-11-06 03:41:31,21276.28,Active,2022,11,November,4
412379,328297,Savings,Bengaluru,2022-11-24 08:43:44,75498.62,Closed,2022,11,November,4
412380,303549,Premium,Bengaluru,2019-12-13 22:11:12,8143.25,Active,2019,12,December,4
412381,337724,Savings,Bengaluru,2018-01-20 06:31:50,26537.6,Closed,2018,1,January,1
412382,334784,Premium,Kolkata,2024-05-09 23:31:44,47531.73,Active,2024,5,May,2
412383,332092,Savings,Kolkata,2018-08-23 05:13:25,18616.58,Active,2018,8,August,3
412384,308242,Salary,Delhi,2018-01-08 16:45:45,4846.36,Dormant,2018,1,January,1
412385,336701,Savings,Mumbai,2021-01-19 09:19:10,64391.57,Active,2021,1,January,1
412386,304489,Current,Mumbai,2018-09-02 12:07:13,83084.3,Active,2018,9,September,3
412387,336837,Savings,Kolkata,2019-05-02 06:56:26,15722.34,Active,2019,5,May,2
412388,301115,Premium,Chennai,2019-12-08 06:51:35,30352.48,Active,2019,12,December,4
412389,324359,Premium,Kolkata,2023-02-09 02:05:10,8384.22,Active,2023,2,February,1
412390,322727,Current,Bengaluru,2022-01-18 12:00:09,8082.59,Active,2022,1,January,1
412391,302988,Current,Chennai,2021-10-27 17:13:04,3673.26,Active,2021,10,October,4
412392,313024,Current,Chennai,2023-09-23 11:04:10,5211.07,Closed,2023,9,September,3
412393,308350,Premium,Bengaluru,2020-05-28 06:46:19,3688.25,Active,2020,5,May,2
412394,331167,Salary,Bengaluru,2023-09-30 16:19:13,3514.5,Active,2023,9,September,3
412395,326519,Premium,Bengaluru,2022-02-25 03:45:04,14652.33,Dormant,2022,2,February,1
412396,339023,Premium,Bengaluru,2018-08-03 20:14:10,8512.68,Active,2018,8,August,3
412397,333562,Salary,Bengaluru,2023-01-31 22:58:36,3223.08,Active,2023,1,January,1
412398,312699,Current,Mumbai,2020-03-16 12:58:40,17318.78,Active,2020,3,March,1
412399,301247,Current,Kolkata,2023-09-04 01:14:38,17787.19,Active,2023,9,September,3
412400,316461,Premium,Kolkata,2022-01-06 18:17:07,66251.19,Active,2022,1,January,1
412401,301487,Savings,Chennai,2019-02-21 22:50:54,9383.17,Active,2019,2,February,1
412402,327895,Salary,Kolkata,2020-05-10 11:27:28,5119.72,Active,2020,5,May,2
412403,301635,Salary,Kolkata,2021-03-25 15:58:33,6340.7,Active,2021,3,March,1
412404,332689,Savings,Chennai,2022-06-20 14:03:43,3937.16,Active,2022,6,June,2
412405,308415,Premium,Delhi,2020-01-24 16:03:06,57665.05,Dormant,2020,1,January,1
412406,337848,Current,Mumbai,2022-03-26 16:29:54,5859.11,Dormant,2022,3,March,1
412407,305933,Current,Bengaluru,2024-05-03 14:29:50,2970.35,Active,2024,5,May,2
412408,320757,Savings,Mumbai,2023-11-10 05:53:36,14051.02,Active,2023,11,November,4
412409,333553,Current,Mumbai,2018-12-21 01:54:16,17460.01,Active,2018,12,December,4
412410,335617,Savings,Kolkata,2022-05-05 17:15:17,36059.75,Active,2022,5,May,2
412411,322582,Salary,Delhi,2019-05-04 13:49:26,5123.35,Active,2019,5,May,2
412412,324462,Current,Chennai,2023-07-19 06:52:28,5817.86,Active,2023,7,July,3
412413,339086,Salary,Mumbai,2023-11-10 15:52:06,7923.55,Active,2023,11,November,4
412414,322459,Savings,Kolkata,2023-10-01 02:50:03,13992.2,Active,2023,10,October,4
412415,309035,Salary,Bengaluru,2018-09-20 04:09:46,2290.35,Active,2018,9,September,3
412416,304319,Current,Bengaluru,2020-01-31 01:12:50,11674.74,Active,2020,1,January,1
412417,304448,Savings,Bengaluru,2023-03-24 00:19:04,7386.96,Active,2023,3,March,1
412418,329300,Premium,Chennai,2022-06-10 20:16:31,18387.77,Active,2022,6,June,2
412419,326538,Current,Bengaluru,2018-06-12 14:44:18,4304.01,Dormant,2018,6,June,2
412420,318406,Salary,Chennai,2018-03-08 16:21:36,6316.08,Active,2018,3,March,1
412421,320712,Salary,Delhi,2022-05-13 14:42:58,5432.2,Active,2022,5,May,2
412422,337436,Salary,Delhi,2022-09-17 21:13:42,8777.7,Active,2022,9,September,3
412423,304471,Premium,Chennai,2018-10-24 01:45:07,19752.25,Active,2018,10,October,4
412424,322605,Premium,Kolkata,2021-07-16 07:18:33,1855.45,Active,2021,7,July,3
412425,335085,Savings,Delhi,2021-12-24 07:16:26,5882.65,Active,2021,12,December,4
412426,326574,Salary,Bengaluru,2020-01-21 06:37:50,37521.41,Active,2020,1,January,1
412427,332806,Premium,Chennai,2021-12-27 05:55:18,9412.23,Active,2021,12,December,4
412428,306766,Premium,Bengaluru,2023-01-02 21:27:30,13514.65,Active,2023,1,January,1
412429,304289,Current,Bengaluru,2021-07-26 14:57:08,1740.53,Active,2021,7,July,3
412430,324913,Premium,Delhi,2018-05-17 10:48:57,5109.8,Active,2018,5,May,2
412431,338765,Premium,Chennai,2020-12-07 06:07:32,3101.76,Active,2020,12,December,4
412432,331782,Savings,Chennai,2019-12-01 22:05:22,7544.0,Active,2019,12,December,4
412433,339604,Savings,Mumbai,2022-03-28 01:51:33,19306.92,Closed,2022,3,March,1
412434,316697,Savings,Delhi,2024-12-09 10:45:52,25759.57,Active,2024,12,December,4
412435,320545,Premium,Kolkata,2023-02-26 23:32:38,5123.45,Active,2023,2,February,1
412436,301657,Salary,Chennai,2020-11-20 06:11:18,8813.26,Active,2020,11,November,4
412437,322328,Savings,Bengaluru,2022-11-09 18:44:04,13434.76,Active,2022,11,November,4
412438,324542,Premium,Bengaluru,2021-06-13 17:18:24,4894.7,Closed,2021,6,June,2
412439,301880,Current,Bengaluru,2023-08-14 05:44:23,75159.94,Active,2023,8,August,3
412440,310451,Savings,Chennai,2020-07-14 06:24:20,34163.56,Active,2020,7,July,3
412441,312839,Salary,Mumbai,2024-01-15 03:16:23,38589.58,Active,2024,1,January,1
412442,333606,Current,Bengaluru,2023-10-29 02:58:43,49430.02,Active,2023,10,October,4
412443,334377,Current,Mumbai,2020-04-08 09:57:21,23857.26,Active,2020,4,April,2
412444,312524,Salary,Chennai,2018-02-17 08:26:37,10268.89,Dormant,2018,2,February,1
412445,323283,Premium,Delhi,2018-05-25 08:16:32,5944.83,Active,2018,5,May,2
412446,335614,Salary,Chennai,2019-01-05 19:08:00,8544.73,Active,2019,1,January,1
412447,333038,Premium,Mumbai,2019-07-14 00:34:26,8676.86,Active,2019,7,July,3
412448,300766,Current,Mumbai,2021-11-12 01:58:18,14158.72,Active,2021,11,November,4
412449,324732,Salary,Mumbai,2023-04-03 22:18:30,18630.33,Active,2023,4,April,2
412450,304947,Premium,Delhi,2023-01-22 12:43:38,46591.84,Active,2023,1,January,1
412451,308511,Savings,Chennai,2021-05-18 11:01:30,8966.43,Closed,2021,5,May,2
412452,339354,Salary,Kolkata,2021-09-09 16:06:59,4033.61,Active,2021,9,September,3
412453,331664,Savings,Chennai,2020-07-20 04:05:00,5492.08,Active,2020,7,July,3
412454,317888,Savings,Chennai,2021-02-09 20:05:37,63996.84,Active,2021,2,February,1
412455,312445,Savings,Kolkata,2023-05-12 15:21:51,14593.54,Active,2023,5,May,2
