Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status,Estimated_Interest
509775,314842,Personal,3602936.15,19.17,48,Active,2762731.43982
509776,314043,Education,472204.63,11.88,240,Active,1121958.2008800001
509777,322653,Education,6417761.98,16.47,48,Active,4228021.592424
509778,338051,Auto,6377648.16,10.74,120,Active,6849594.1238400005
509779,339359,Business,443758.77,7.17,84,Rejected,222722.526663
509780,338010,Education,6886554.19,18.0,12,Closed,1239579.7542
509781,325995,Business,4013973.44,10.09,36,Defaulted,1215029.760288
509782,310552,Auto,3029609.81,18.57,36,Active,1687795.6251510002
509783,300353,Business,2639576.43,12.14,240,Active,6408891.572040001
509784,303092,Home,5021044.42,12.27,24,Active,1232164.3006679998
509785,336645,Auto,5410898.69,11.4,180,Active,9252636.759900002
509786,325221,Personal,3522556.95,8.97,180,Active,4739600.376225
509787,326179,Education,2998802.57,11.87,36,Closed,1067873.5951769997
509788,309911,Personal,5813826.59,9.77,240,Active,11360217.15686
509789,316493,Business,4005291.125,12.21,36,Active,1467138.1390875
509790,335263,Auto,7978943.83,18.99,36,Active,4545604.299950999
509791,327532,Business,735801.85,12.73,120,Closed,936675.75505
509792,313646,Auto,4563741.65,13.92,60,Active,3176364.1884
509793,316754,Business,7509233.68,9.15,36,Rejected,2061284.6451599998
509794,317236,Education,3525067.89,18.62,60,Active,3281838.2055900004
509795,329649,Home,6459146.35,14.49,240,Active,18718606.1223
509796,321684,Business,827109.19,14.65,48,Active,484685.98533999996
509797,302151,Education,336109.09,16.28,12,Active,54718.559852000006
509798,307316,Auto,1513102.7,10.53,12,Active,159329.71430999998
509799,304549,Auto,7827922.43,19.93,12,Active,1560104.940299
509800,332601,Auto,2862308.31,17.31,240,Rejected,9909311.369219998
509801,338269,Auto,1126647.71,13.22,24,Closed,297885.654524
509802,303997,Auto,6161182.94,18.99,48,Active,4680034.561224
509803,310315,Business,3894423.84,19.93,48,Closed,3104634.685248
509804,336678,Education,498547.36,21.47,240,Closed,2140762.36384
509805,317437,Personal,2051498.27,13.64,240,Active,5596487.28056
509806,303673,Home,1278138.24,11.14,180,Active,2135768.9990399997
509807,316672,Business,2090210.32,14.92,60,Active,1559296.8987200002
509808,315019,Home,402417.39,9.33,120,Closed,375455.42487
509809,322812,Personal,1661616.94,12.09,84,Closed,1406226.4163219999
509810,310940,Auto,3074375.77,11.48,84,Active,2470568.368772
509811,322620,Home,5001652.26,16.51,24,Rejected,1651545.5762520002
509812,339767,Personal,2638183.02,18.36,120,Active,4843704.02472
509813,335895,Home,1693020.1,8.45,84,Active,1001421.38915
509814,301348,Home,7717046.98,18.87,84,Active,10193447.355882
509815,336609,Personal,2864669.13,19.54,180,Closed,8396345.220029999
509816,313411,Home,4646214.53,14.1,48,Closed,2620464.99492
509817,337146,Personal,664096.81,14.18,240,Active,1883378.5531600004
509818,321336,Personal,1741804.92,13.0,48,Rejected,905738.5584
509819,318231,Education,5577124.51,8.4,84,Active,3279349.2118800003
509820,335824,Business,668727.6,19.1,120,Active,1277269.716
509821,338999,Home,783504.97,10.35,36,Defaulted,243278.29318499996
509822,305680,Personal,4525962.09,11.72,24,Closed,1060885.513896
509823,331669,Home,525299.0,16.98,48,Rejected,356783.0808
509824,319531,Education,6355013.17,14.21,60,Active,4515236.857285
509825,334918,Auto,3664403.11,21.11,36,Rejected,2320666.489563
509826,319870,Auto,2867464.55,9.75,12,Active,279577.793625
509827,311613,Home,4318655.4,20.84,120,Rejected,9000077.853600001
509828,323874,Auto,2138171.43,15.25,240,Active,6521422.861500001
509829,325142,Education,7656170.25,7.33,36,Closed,1683591.837975
509830,308688,Business,975961.34,10.03,12,Active,97888.922402
509831,300189,Home,1992081.95,10.07,48,Rejected,802410.60946
509832,319177,Auto,7674097.52,14.97,120,Active,11488123.98744
509833,306887,Personal,598606.56,10.03,60,Active,300201.18984000006
509834,304592,Business,1739847.51,15.38,120,Closed,2675885.4703800003
509835,308968,Business,7935650.31,21.73,48,Active,6897667.249452
509836,317720,Auto,928811.88,16.36,84,Active,1063675.364976
509837,305999,Auto,6972425.65,12.33,120,Active,8597000.826450001
509838,325360,Personal,5833524.6,12.45,12,Active,726273.8126999999
509839,300602,Business,1020355.41,9.06,24,Active,184888.400292
509840,333745,Education,412478.37,11.35,24,Rejected,93632.58999
509841,331410,Personal,978456.92,7.03,24,Active,137571.04295200002
509842,337134,Auto,4089967.75,17.63,36,Defaulted,2163183.9429749995
509843,317942,Personal,6598745.06,10.2,120,Active,6730719.961199999
509844,327511,Personal,7250769.56,21.52,36,Defaulted,4681096.827936
509845,322134,Education,194233.72,19.77,12,Rejected,38400.006444
509846,333858,Personal,7096370.31,18.42,240,Rejected,26143028.222040005
509847,313183,Business,2467121.24,13.17,24,Closed,649839.7346160001
509848,303010,Auto,5663165.14,15.66,12,Active,886851.6609239999
509849,334322,Auto,1890482.09,11.61,36,Active,658454.911947
509850,304440,Education,7987170.23,21.13,84,Active,11813823.487193
509851,322042,Home,7034200.03,10.5,24,Active,1477182.0063
509852,302666,Auto,1556289.93,17.1,24,Closed,532251.1560600001
509853,316307,Home,987281.79,14.25,84,Closed,984813.5855249999
509854,325437,Business,4069072.47,13.27,240,Active,10799318.33538
509855,313292,Business,2702207.27,12.45,84,Defaulted,2354973.635805
509856,303657,Business,5598795.07,14.91,48,Active,3339121.3797480003
509857,317675,Personal,7029316.51,12.76,240,Active,17938815.733519997
509858,327977,Business,566828.0,11.36,180,Active,965874.912
509859,328276,Business,4254618.81,20.76,24,Active,1766517.7299119998
509860,303816,Home,4135682.52,16.81,36,Active,2085624.694836
509861,300639,Personal,4039692.71,21.98,60,Active,4439622.28829
509862,311548,Business,1058700.1,10.95,12,Rejected,115927.66094999999
509863,315372,Auto,6010447.88,17.89,48,Closed,4301076.502928
509864,325790,Auto,1518574.38,7.86,12,Active,119359.946268
509865,331061,Home,2088720.87,7.2,120,Defaulted,1503879.0264
509866,311834,Auto,7886208.49,14.18,36,Active,3354793.0916460003
509867,304726,Personal,126377.87,7.68,60,Defaulted,48529.10208
509868,307316,Personal,1788801.52,12.26,12,Active,219307.066352
509869,317199,Personal,3187895.28,19.73,36,Active,1886915.216232
509870,300670,Business,4009273.87,19.42,12,Active,778600.985554
509871,336601,Business,2611776.52,11.63,84,Rejected,2126247.2649320005
509872,304735,Business,6152749.33,19.84,36,Active,3662116.4012160003
509873,304364,Personal,73317.18,7.38,120,Active,54108.07884
509874,319375,Personal,3078660.8,14.19,180,Active,6552929.512799999
509875,305464,Education,5483827.59,12.6,120,Rejected,6909622.7634
509876,332750,Home,7603396.97,15.77,240,Rejected,23981114.04338
509877,331776,Home,4951945.59,8.13,84,Closed,2818152.2352690003
509878,300091,Personal,3151206.05,12.95,12,Active,408081.18347499997
509879,316306,Business,5131374.73,21.55,12,Active,1105811.254315
509880,310783,Auto,5704927.0,21.84,180,Closed,18689340.852
509881,324624,Education,2609308.6,9.69,84,Active,1769894.02338
509882,302433,Business,5604159.61,11.1,84,Active,4354432.01697
509883,322507,Business,7700033.63,16.53,180,Closed,19092233.385585
509884,309639,Personal,2201777.5,7.54,180,Active,2490210.3524999996
509885,336384,Auto,2090438.88,15.38,36,Active,964528.4992320001
509886,300154,Education,3711973.82,18.54,36,Defaulted,2064599.8386839996
509887,303126,Auto,1806340.72,8.75,84,Active,1106383.6909999999
509888,309866,Home,4076495.23,21.0,12,Rejected,856063.9983
509889,335507,Personal,7682078.36,17.95,48,Active,5515732.26248
509890,310635,Auto,1908969.49,7.65,36,Closed,438108.497955
509891,336366,Business,5627634.52,20.53,120,Closed,11553533.66956
509892,332292,Personal,5348006.55,18.05,60,Active,4826575.911374999
509893,309068,Business,1360870.15,18.51,36,Rejected,755691.1942949999
509894,301482,Home,7218043.19,11.43,84,Active,5775156.356319
509895,318442,Education,3544809.19,20.43,180,Closed,10863067.762755
509896,336310,Home,720167.02,17.2,36,Closed,371606.18231999996
509897,321946,Auto,3787500.77,21.15,60,Active,4005282.0642750002
509898,327553,Personal,2025582.75,19.26,12,Closed,390127.23765
509899,309392,Education,4337654.28,16.82,180,Active,10943901.748440001
509900,338886,Auto,4937416.96,12.94,24,Active,1277803.5092479999
509901,319664,Education,6790191.73,19.36,240,Active,26291622.378560003
509902,335046,Business,1150158.28,20.83,36,Defaulted,718733.909172
509903,330674,Auto,3743339.2,20.97,120,Rejected,7849782.3024
509904,324667,Education,345426.91,18.46,120,Active,637658.07586
509905,317798,Education,3522701.01,8.98,12,Active,316338.550698
509906,327764,Education,6374630.2,7.93,24,Active,1011016.3497199999
509907,315746,Business,3635914.87,8.11,12,Active,294872.69595699996
509908,317104,Home,2968286.91,13.22,12,Active,392407.5295020001
509909,333248,Home,3905273.99,15.58,36,Closed,1825325.062926
509910,321963,Personal,966192.12,8.77,180,Active,1271025.73386
509911,308603,Auto,6748663.75,16.38,12,Rejected,1105431.12225
509912,316867,Personal,7988772.15,15.51,60,Active,6195292.802324999
509913,316328,Auto,7097299.28,13.54,180,Rejected,14414614.837679999
509914,316952,Auto,6358928.84,11.72,240,Active,14905329.200960003
509915,325878,Education,7357148.22,8.3,60,Closed,3053216.5113000004
509916,309711,Personal,6446304.66,10.63,12,Closed,685242.1853580001
509917,336908,Business,1839062.54,16.06,12,Active,295353.443924
509918,303478,Undefined,6035718.22,21.53,48,Closed,5197960.531064
509919,339998,Auto,4430624.06,7.98,36,Closed,1060691.399964
509920,327222,Auto,1916050.96,11.43,84,Active,1533032.373096
509921,312165,Business,3192140.12,11.52,120,Active,3677345.41824
509922,320694,Business,6165363.46,21.39,60,Active,6593856.22047
509923,321545,Auto,7030317.17,7.79,48,Active,2190646.830172
509924,316806,Auto,2249963.9,11.68,180,Active,3941936.7528
509925,305614,Personal,835959.11,12.39,12,Defaulted,103575.333729
509926,307069,Education,7570892.61,18.9,24,Active,2861797.4065799997
509927,335177,Home,6686701.31,9.1,24,Closed,1216979.63842
509928,315687,Auto,2998955.85,21.64,120,Defaulted,6489740.459400001
509929,330346,Business,57879.26,21.53,84,Active,87229.832746
509930,319214,Education,787719.71,7.48,180,Active,883821.51462
509931,312293,Personal,3106774.98,13.79,24,Rejected,856848.539484
509932,333349,Business,4732637.01,20.77,36,Active,2948906.1209309995
509933,318594,Personal,2538872.38,10.31,180,Active,3926366.13567
509934,328502,Home,4005291.125,20.66,120,Active,8274931.46425
509935,329528,Business,4831774.05,9.45,24,Active,913205.2954499999
509936,319049,Personal,266382.47,11.6,36,Active,92701.09955999999
509937,322526,Personal,4495265.02,11.75,84,Rejected,3697355.4789499994
509938,336090,Home,7464474.44,18.32,84,Defaulted,9572442.021856
509939,304582,Education,7845355.88,20.38,24,Active,3197767.0566879995
509940,309682,Personal,5227511.15,14.55,60,Active,3803014.361625001
509941,302409,Home,2619236.25,21.98,36,Active,1727124.38325
509942,326055,Home,5408016.41,21.22,24,Active,2295162.164404
509943,308377,Personal,3024967.88,15.79,120,Active,4776424.28252
509944,323334,Auto,7060027.44,9.01,240,Defaulted,12722169.44688
509945,308358,Home,6187958.36,10.76,36,Active,1997472.958608
509946,301787,Education,5400992.18,12.42,120,Active,6708032.287559999
509947,317374,Business,1430458.8,19.27,240,Active,5512988.2151999995
509948,323236,Auto,1028684.6,15.61,84,Rejected,1124043.66242
509949,305205,Business,3702048.42,14.21,12,Rejected,526061.080482
509950,326405,Home,5451590.53,14.25,120,Active,7768516.505249999
509951,302358,Business,6837886.95,10.48,84,Closed,5016273.866520001
509952,327743,Business,5600277.33,18.38,180,Rejected,15439964.598809998
509953,315566,Business,7637186.05,17.49,180,Active,20036157.602174997
509954,319381,Education,5119598.62,19.07,84,Closed,6834152.197838001
509955,306734,Auto,5168796.88,14.51,120,Closed,7499924.27288
509956,333120,Home,4702800.29,10.98,12,Active,516367.471842
509957,318064,Education,7945767.97,8.98,180,Active,10702949.45559
509958,329997,Personal,3411364.38,13.37,48,Active,1824397.6704239997
509959,314828,Personal,4005291.125,13.23,120,Active,5299000.158375
509960,302102,Education,1525513.71,18.51,84,Active,1976608.1140470002
509961,309995,Education,2675498.75,13.06,60,Closed,1747100.68375
509962,332341,Education,2534577.24,19.43,48,Active,1969873.4309280002
509963,317181,Business,381243.49,14.77,12,Defaulted,56309.663473
509964,303493,Business,5362362.2,9.85,60,Closed,2640963.3834999995
509965,320354,Education,53166.33,19.05,36,Active,30384.557595000006
509966,318780,Business,3591116.23,7.07,60,Active,1269459.587305
509967,329174,Personal,7108156.87,18.2,120,Active,12936845.503400002
509968,302348,Business,3434483.0,12.24,48,Active,1681522.8768000002
509969,338462,Auto,3564404.44,12.0,60,Closed,2138642.664
509970,311741,Personal,2146109.76,14.98,36,Active,964461.726144
509971,317619,Education,1390575.01,9.01,120,Active,1252908.08401
509972,306293,Business,4732279.19,15.74,24,Rejected,1489721.4890120002
509973,319252,Business,1448660.8,18.71,180,Active,4065666.5352000007
509974,303596,Home,3050095.19,10.23,120,Active,3120247.37937
509975,337481,Home,6254979.66,14.26,24,Closed,1783920.199032
509976,301123,Home,1958997.86,14.09,12,Active,276022.798474
509977,339853,Business,7548646.16,10.21,120,Closed,7707167.729360001
509978,325079,Education,2543782.81,12.89,12,Rejected,327893.60420900007
509979,337147,Auto,3536244.45,21.41,60,Closed,3785549.6837250004
509980,325771,Education,4814481.25,21.87,180,Active,15793905.740625
509981,339876,Personal,7946179.56,16.38,84,Active,9111089.483496
509982,322573,Auto,3424991.62,19.39,60,Active,3320529.3755900003
509983,317352,Auto,1545067.08,15.2,180,Active,3522752.9424
509984,324842,Home,371907.33,10.94,180,Active,610299.92853
509985,318565,Personal,7842057.48,10.03,24,Rejected,1573116.7304880002
509986,328658,Business,6640471.97,14.44,240,Defaulted,19177683.04936
509987,333139,Auto,1946437.51,21.29,240,Active,8287930.917579999
509988,339856,Personal,804518.66,8.13,48,Active,261629.46823200004
509989,314211,Auto,5455346.04,21.52,24,Rejected,2347980.935616
509990,322550,Education,4026654.73,14.96,120,Active,6023875.47608
509991,309045,Home,4818471.76,18.87,36,Closed,2727736.8633359997
509992,334459,Auto,6491114.88,19.48,24,Active,2528938.357248
509993,300712,Home,5927973.72,11.06,120,Active,6556338.934319999
509994,319128,Business,1593152.87,18.93,180,Defaulted,4523757.574365
509995,321624,Business,2957678.24,18.5,120,Closed,5471704.744000001
509996,317290,Personal,5438007.33,20.49,24,Active,2228495.4038339998
509997,303055,Personal,6077788.87,21.69,24,Closed,2636544.8118060003
509998,330643,Personal,6625760.28,13.28,60,Active,4399504.825920001
509999,309497,Auto,6688144.99,15.54,180,Active,15590065.97169
510000,311838,Personal,4258562.22,20.7,48,Closed,3526089.5181599995
510001,330875,Home,5015310.23,18.22,120,Active,9137895.239060001
510002,339979,Education,3084425.45,16.41,12,Active,506154.216345
510003,319059,Business,5687212.26,15.12,240,Closed,17198129.87424
510004,320393,Auto,7335564.25,17.53,120,Active,12859244.130250001
510005,320592,Education,5273726.22,21.01,240,Active,22160197.57644
510006,311077,Auto,1101704.08,9.23,36,Active,305061.8597520001
510007,330735,Personal,241456.82,10.32,180,Active,373775.15736
510008,321537,Business,1622721.13,21.95,24,Active,712374.57607
510009,314341,Education,7129828.09,15.86,36,Rejected,3392372.205222
510010,305015,Home,3742716.33,9.97,48,Active,1492595.2724040002
510011,317115,Undefined,923884.22,11.18,48,Active,413161.023184
510012,314168,Education,2785063.86,20.44,120,Active,5692670.529840001
510013,318639,Auto,7070304.87,19.48,12,Active,1377295.388676
510014,316794,Education,4704502.37,7.37,12,Closed,346721.824669
510015,321950,Business,2799806.48,15.12,120,Active,4233307.39776
510016,322409,Education,571048.2,13.93,120,Active,795470.1425999999
510017,335462,Home,698662.85,17.73,60,Active,619364.616525
510018,325334,Business,64935.22,14.43,12,Active,9370.152246
510019,300459,Personal,1691885.19,16.72,48,Active,1131532.8150719998
510020,314478,Personal,2169678.79,13.95,84,Active,2118691.338435
510021,310772,Business,6804817.85,21.44,12,Rejected,1458952.94704
510022,323505,Personal,3456062.04,14.3,48,Active,1976867.4868800002
510023,334597,Business,6434604.35,8.67,240,Active,11157603.9429
510024,303074,Education,7545638.52,12.01,48,Active,3624924.7450079997
510025,308558,Personal,5052508.01,20.13,12,Active,1017069.8624129998
510026,336943,Auto,7309657.61,13.08,24,Closed,1912206.430776
510027,305836,Business,1949368.06,16.46,180,Active,4812989.740139999
510028,310766,Personal,1059242.23,19.49,120,Defaulted,2064463.1062699999
510029,317168,Home,391973.39,17.17,120,Closed,673018.3106300001
510030,322387,Education,7670753.66,14.64,48,Active,4491993.343296
510031,305588,Auto,4005291.125,16.48,36,Active,1980215.9322
510032,307113,Home,1806805.13,21.93,120,Active,3962323.6500899997
510033,315092,Personal,6419273.5,18.02,60,Active,5783765.4235
510034,322392,Business,4576150.46,21.4,84,Rejected,6855073.389079999
