Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status
507505,315893.0,Education,6976781.57,11.94,60,Defaulted
507506,311208.0,Business,1394368.34,13.81,84,Active
507507,315062.0,Auto,6112666.7,18.59,120,Active
507508,300972.0,Personal,7070480.62,11.53,36,Active
507509,311122.0,Education,4803891.8,19.55,180,Defaulted
507510,330310.0,Personal,6855385.87,10.34,24,Active
507511,304034.0,Education,516571.86,7.73,240,Active
507512,323650.0,Business,3863910.07,14.7,24,Closed
507513,305026.0,Personal,4883613.26,19.27,180,Defaulted
507514,324236.0,Personal,105740.1,14.74,48,Rejected
507515,322436.0,Education,4725799.81,15.02,84,Rejected
507516,338151.0,Business,6994363.75,11.56,24,Active
507517,333141.0,Auto,2741319.09,9.32,240,Rejected
507518,323683.0,Business,7071307.08,20.88,120,Active
507519,330479.0,Home,3487033.78,15.53,24,Active
507520,320146.0,Business,6408305.66,7.8,36,Active
507521,312919.0,Auto ,1791275.39,10.01,24,Active
507522,322906.0,Education,5284956.64,7.61,36,Active
507523,310069.0,Auto,3311183.52,13.23,36,Closed
507524,326559.0,Home,5776292.61,11.18,84,Active
507525,320234.0,Business,7938547.45,11.98,120,Rejected
507526,313686.0,Personal,7468803.6,19.33,24,Active
507527,311590.0,Auto,882106.02,15.26,120,Closed
507528,320061.0,Home,3389111.72,20.08,120,Active
507529,307505.0,Auto,600796.22,20.48,48,Closed
507530,337303.0,Auto,3983971.19,9.23,240,Closed
507531,316431.0,Home,1710565.02,11.72,120,Closed
507532,329173.0,Home,7746622.83,13.66,120,Active
507533,316461.0,Business,7229937.15,15.53,60,Active
507534,305769.0,Auto,7269126.21,16.47,240,Active
507535,335505.0,Home,5299689.62,14.99,36,Defaulted
507536,339391.0,Home,5916258.62,7.55,12,Active
507537,330585.0,Auto,4835949.9,16.94,12,Active
507538,320128.0,Home,6408387.59,20.22,240,Active
507539,310811.0,Auto,4658788.5,16.46,60,Active
507540,310957.0,Business,345371.69,7.73,12,Active
507541,311323.0,Business ,5106507.51,15.67,12,Closed
507542,303777.0,Education,442609.82,7.58,36,Rejected
507543,323039.0,Personal,3025957.9,20.93,180,Active
507544,312370.0,Business,3152562.76,21.74,12,Closed
507545,329208.0,Home,6673987.38,11.91,36,Rejected
507546,309637.0,Auto,5190629.65,17.3,48,Active
507547,313617.0,Home,458974.82,21.28,60,Active
507548,339013.0,Education,4689885.71,11.73,240,Active
507549,307590.0,Business,5875855.94,8.85,84,Active
507550,326744.0,Auto,3579134.03,15.1,12,Active
507551,323663.0,Education,7214621.88,19.42,24,Active
507552,308416.0,Business,5689708.05,17.16,12,Defaulted
507553,311221.0,Auto,4857146.16,15.83,240,Active
507554,326188.0,Education,7201384.97,13.62,240,Active
507555,302339.0,Auto,1012544.97,11.54,120,Active
507556,325967.0,Personal,5666292.55,12.07,12,Rejected
507557,331826.0,Home,4981179.62,7.97,60,Active
507558,329247.0,Education,2976773.78,8.58,12,Rejected
507559,327702.0,Auto,2587705.83,10.41,180,Active
507560,300255.0,Education,3082432.19,21.34,180,Active
507561,336430.0,Business,4544316.73,14.64,48,Closed
507562,310564.0,Education,7836545.0,11.93,36,Closed
507563,311783.0,Personal,3031962.34,18.74,48,Active
507564,331655.0,Home,3673999.51,15.63,24,Rejected
507565,315725.0,Auto,2289613.98,7.56,48,Active
507566,320141.0,Personal,1686004.34,9.82,12,Active
507567,306667.0,Auto,5770744.2,13.65,84,Active
507568,309368.0,Auto,6347895.32,9.65,36,Active
507569,323297.0,Education,3091581.54,9.84,12,Active
507570,306402.0,Business,6116352.11,9.93,36,Active
507571,331919.0,Business,3153261.15,19.01,24,Active
507572,324439.0,Auto,1911376.8,18.13,180,Rejected
507573,327106.0,Auto,7236361.39,16.14,84,Rejected
507574,305640.0,Personal,5915475.31,9.64,24,Active
507575,337535.0,Education,6702041.25,19.89,24,Active
507576,320872.0,Auto,5891050.2,13.7,120,Closed
507577,323524.0,Home,2500324.95,9.0,12,Rejected
507578,318852.0,,373806.87,21.33,180,Rejected
507579,327367.0,Business,6722435.51,19.21,36,Defaulted
507580,310403.0,Education,,16.0,84,Active
507581,306550.0,Personal,475467.39,19.5,120,Active
507582,334308.0,Business,4857292.31,12.64,240,Active
507583,335237.0,Business,346146.51,11.26,48,Closed
507584,301404.0,Auto,3101631.39,16.17,180,Active
507585,323883.0,Personal,3016443.67,15.66,60,Active
507586,311388.0,Business,3647945.26,10.85,60,Active
507587,321484.0,Home,5919244.23,14.08,48,Closed
507588,330010.0,Auto,2009183.51,15.97,36,Rejected
507589,327744.0,Auto,2824139.65,9.35,48,Closed
507590,300325.0,Business,3973325.05,9.3,24,Active
507591,328480.0,Home,5218061.42,8.44,120,Rejected
507592,301719.0,Education,2374417.08,7.94,36,Active
507593,302153.0,Auto,6996957.36,13.3,240,Active
507594,312314.0,Business ,695022.64,20.91,180,Rejected
507595,319608.0,Auto,6718067.58,13.16,24,Active
507596,329171.0,Business,3963154.7,15.38,24,Rejected
507597,334475.0,Auto,7575334.48,14.06,36,Active
507598,332398.0,Auto,5964905.78,9.14,48,Active
507599,323566.0,Education,510103.27,18.97,48,Active
507600,300521.0,Auto,5539930.35,20.36,60,Defaulted
507601,325070.0,Education,6312028.79,10.61,48,Closed
507602,311667.0,Education,6629997.71,11.12,36,Closed
507603,310583.0,Home,6379253.48,21.57,24,Active
507604,318507.0,Auto,6803932.3,14.68,24,Active
507605,304603.0,Auto,401494.55,7.92,36,Active
507606,327162.0,Personal,175424.76,11.91,48,Rejected
507607,,Home,1914918.91,12.68,48,Defaulted
507608,309637.0,Education,4741465.32,11.54,180,CLOSED
507609,303943.0,Home,4246934.87,10.29,12,Rejected
507610,317761.0,Business,3931255.28,7.53,48,Active
507611,306041.0,Auto,7340007.05,8.43,48,Rejected
507612,334532.0,Business,5291514.44,12.93,48,Active
507613,331703.0,Business,2616447.73,20.01,60,Active
507614,338268.0,Business,293089.75,21.79,24,Active
507615,313174.0,Auto,3890798.24,16.45,180,Active
507616,335597.0,Home,1665472.37,17.67,24,Rejected
507617,332447.0,Auto,2015016.4,14.73,60,Active 
507618,316251.0,Auto,4851669.51,8.29,120,Active
507619,324383.0,Business,947300.47,15.34,36,Closed
507620,335102.0,Education,5119584.5,7.93,180,Closed
507621,315895.0,Education,3415307.46,12.81,84,Active
507622,302541.0,Education,6579387.1,9.38,120,Active
507623,316085.0,Auto,7545502.5,9.22,60,Active
507624,320577.0,Education,3473011.59,19.35,84,Closed
507625,333474.0,Business,7865974.96,13.98,12,Active
507626,332603.0,Personal,4475948.6,18.19,84,Closed
507627,320101.0,Home,4910504.76,13.86,180,Active
507628,307432.0,Personal,99120.73,20.68,120,Active
507629,305454.0,Personal,6211777.14,21.17,240,Closed
507630,302518.0,Auto,6247900.74,14.71,24,Defaulted
507631,305846.0,Auto,1507045.09,21.22,180,Closed
507632,335808.0,Home,7834045.33,13.53,24,Active
507633,317807.0,Education,821168.6,16.0,36,Closed 
507634,333333.0,Personal,536265.32,14.79,48,Active
507635,337228.0,Education,2294413.08,12.08,12,Rejected
507636,322387.0,Home,5719867.71,16.64,60,Active
507637,328270.0,Personal,591240.59,8.05,120,Closed
507638,326690.0,Personal,2582169.3,21.77,240,Active
507639,314393.0,Personal,6068727.38,12.02,12,Defaulted
507640,339634.0,Personal,2015976.77,18.89,24,Defaulted
507641,332862.0,Home,1911415.82,19.49,180,Closed
507642,312304.0,Business,7484839.11,12.75,48,Active
507643,302520.0,Business,3544722.26,17.85,36,Active
507644,311074.0,Home,4777373.59,19.35,240,Active
507645,304917.0,Business,258521.47,17.78,84,Active
507646,331065.0,Business,6246352.87,11.64,24,Rejected
507647,309342.0,Education,5751054.15,13.32,24,Closed
507648,338519.0,Home,692532.85,21.63,60,Active
507649,317322.0,Personal,2383722.84,7.15,48,Defaulted
507650,327353.0,Personal,1533235.31,9.39,60,Active
507651,305792.0,Business,5534116.58,21.77,60,Active
507652,325768.0,Personal,4014427.47,18.53,24,Active
507653,302496.0,Auto,5408460.83,16.09,36,Active
507654,311373.0,Education,2227198.21,18.2,24,Active
507655,315518.0,Personal,2832703.02,18.94,24,Rejected
507656,320398.0,Personal,7507411.7,13.78,36,Active
507657,301787.0,Business,174222.83,16.43,84,Closed
507658,301709.0,Personal,4597010.88,13.79,12,Active
507659,314360.0,Education,363836.3,15.66,84,Active
507660,301456.0,Education,5402364.07,21.41,240,Active
507661,339580.0,Auto,5686940.69,10.25,180,Active
507662,327719.0,Auto,5830830.6,16.31,48,Active
507663,309769.0,Education,6740748.77,15.39,48,Active
507664,300201.0,Business,2430437.23,8.91,48,Active
507665,319349.0,Auto,1432615.0,17.25,84,Rejected
507666,302455.0,Auto,2213273.73,15.87,180,Closed
507667,322925.0,Business,3613042.13,18.88,24,Closed
507668,319054.0,Auto,7447578.78,18.42,24,Active
507669,338224.0,Personal,4849547.46,19.12,84,Active
507670,319024.0,Home,4781208.54,15.49,120,Closed
507671,313872.0,Home,5777507.68,17.14,48,Closed
507672,318976.0,Business,2654165.4,16.65,240,Rejected
507673,307147.0,Education,4584449.62,19.7,60,Active
507674,315649.0,Home,3289232.16,20.5,240,Closed
507675,328145.0,Education,258617.3,17.76,84,Active
507676,318388.0,Business,4868110.91,15.8,180,Active
507677,339042.0,Business,7106899.22,14.83,48,Rejected
507678,337246.0,Home,4366892.62,17.59,60,Closed
507679,328633.0,Home,4669207.61,20.51,36,Active
507680,310197.0,Business,5819207.75,10.66,24,Closed
507681,309769.0,Auto,6425818.81,21.58,240,Active
507682,303717.0,Education ,5501206.71,14.84,240,Closed
507683,325860.0,Personal,5537315.22,19.02,24,Closed
507684,322458.0,BUSINESS,5196843.77,20.83,36,Rejected
507685,311023.0,Home,3698994.48,12.1,12,Active
507686,309673.0,Education,1779078.7,21.07,24,Rejected
507687,335454.0,Business,7797298.15,13.39,24,Rejected
507688,324439.0,Personal,7895803.86,9.09,240,Active
507689,301440.0,Auto,3194389.9,15.12,24,Active
507690,318605.0,Education,5892374.8,14.55,48,Closed
507691,338658.0,Home,265205.92,18.98,120,Active
507692,322193.0,Business,2063477.67,18.65,240,Closed
507693,302008.0,Auto,5301086.59,14.52,48,Active
507694,306498.0,Business,4432969.96,13.09,180,Rejected
507695,332223.0,Education,4637394.86,10.68,48,Active
507696,332035.0,Business,1286180.22,12.09,48,Active
507697,307770.0,Personal,1158519.5,17.52,36,Defaulted
507698,329684.0,Auto,6052029.02,7.5,36,Closed
507699,300165.0,Personal,6931391.04,21.16,12,Closed
507700,310423.0,Personal,1473238.98,18.85,84,Active
507701,313067.0,Business,5920187.81,12.27,48,Active
507702,330617.0,Business,2886171.48,7.44,36,Closed
507703,326491.0,Business,2364827.46,17.91,12,Active
507704,332476.0,Personal,6304784.21,10.22,24,Active
507705,313007.0,Personal,1135678.37,12.86,84,Active
507706,321681.0,Personal,703022.48,12.22,12,Active
507707,300737.0,Education,2578239.79,16.15,12,Closed
507708,339882.0,Home,191040.26,15.88,24,Active
507709,301155.0,Home ,7153748.91,21.56,180,Active
507710,307338.0,Home,1854183.0,17.03,24,Active
507711,323423.0,Home,6300832.06,8.61,84,Rejected
507712,309393.0,Education,677263.88,19.57,36,Active
507713,309627.0,Auto,5125537.85,21.89,120,Active
507714,318124.0,Personal,4237532.26,8.04,24,Active
507715,323880.0,Home,2928154.72,11.13,180,Active
507716,323513.0,Business,1458685.77,20.3,240,Active
507717,335670.0,Education,4029688.03,12.9,12,Closed
507718,335889.0,Business,3156659.18,14.95,48,Closed
507719,335901.0,Personal,4119286.0,12.08,240,Active
507720,316325.0,Home,4802979.49,16.84,36,Active
507721,300101.0,Education,7819028.2,17.72,60,Active
507722,330949.0,Business,3205311.56,20.09,84,Rejected
507723,331078.0,Personal,7711767.07,18.95,120,Active 
507724,331929.0,Education,2994772.29,11.54,180,Closed
507725,333243.0,Personal,5047061.83,18.3,84,Closed
507726,333710.0,Personal,1020723.77,19.86,48,Rejected
507727,315861.0,Personal,199168.76,16.6,12,Active
507728,325142.0,Education,3654858.98,20.99,180,Active
507729,332634.0,Auto,4071874.75,21.1,48,Closed
507730,332902.0,Auto,1546818.34,13.35,24,Active
507731,302086.0,Home,545420.4,16.07,240,Defaulted
507732,318891.0,Home,3920003.28,21.57,24,Active
507733,314972.0,Business,320681.39,11.97,48,Closed
507734,314240.0,,1023356.67,14.16,36,Active
507735,301029.0,Education,3783404.52,16.7,180,Closed
507736,329313.0,Education,1933317.46,8.84,120,Closed
507737,315614.0,Business,3468687.63,17.62,60,Closed
507738,321461.0,Auto,4962147.59,16.01,180,Closed
507739,327298.0,Home,5877762.61,11.13,60,Active
507740,328334.0,Personal,4451282.81,15.83,48,Defaulted
507741,302668.0,Home,5640939.68,14.22,60,Closed
507742,309411.0,Business,1440950.24,21.48,84,Active
507743,306218.0,Personal,68749.35,15.99,180,Closed
507744,331616.0,Education,4910914.54,17.22,36,Active
507745,335375.0,Home,1195135.74,14.71,36,Active
507746,307288.0,Auto,3067983.79,20.88,60,Active
507747,338879.0,Education,5369001.23,21.09,84,Active
507748,325848.0,Home,658621.21,14.12,240,Active
507749,320008.0,Home,6320771.44,14.28,48,Active
507750,333556.0,Business,5431876.96,21.66,120,Rejected
507751,326024.0,Education,1917146.27,11.73,120,Active
507752,331040.0,Auto,5914750.75,14.87,120,Active
507753,306250.0,Home,5171265.94,19.48,60,Active
507754,317546.0,Auto,5353361.45,12.5,36,Active
507755,316525.0,Business,5127831.44,10.84,180,Active
507756,332576.0,Education,7230664.79,9.43,36,Active
507757,338279.0,Business,216993.01,21.78,12,Active
507758,324157.0,Business,2454394.95,14.3,120,Rejected
507759,335384.0,Business,1457352.95,11.08,120,Active
507760,339793.0,Personal,3303290.94,10.1,12,Active
507761,305142.0,Home,7314639.13,12.05,12,Active
507762,327194.0,Auto,2332296.14,18.28,240,Active
507763,337654.0,Home,2012503.97,17.67,120,Active
507764,331627.0,Personal,6763873.69,16.84,120,Active
507765,304193.0,Home,3743638.57,21.6,120,Closed
507766,331950.0,Personal,1215219.42,11.06,12,Defaulted
507767,339841.0,Business,1033757.63,13.09,84,Active
507768,321251.0,Auto,1154770.9,10.93,48,Active
507769,304507.0,Business,2615619.95,16.51,120,Closed
507770,307180.0,Personal,6208308.68,12.48,180,Rejected
507771,306730.0,Home,7791929.49,8.74,48,Active
507772,338556.0,Home,2837775.37,19.77,48,Active
507773,312298.0,Home,1046489.44,13.73,240,Active
507774,320430.0,Education,3199757.48,8.27,48,Closed
507775,321738.0,Business,967622.31,11.1,240,Active
507776,308635.0,Personal,7950820.68,11.58,60,Active
507777,323936.0,Business,4461195.44,17.86,24,Active
507778,316109.0,Education,3258405.86,10.06,60,Active
507779,306047.0,Business,624987.86,16.53,12,Active
507780,305464.0,Personal,7281193.54,15.37,240,Active
507781,332476.0,Home,1897910.16,20.77,84,Active
507782,339960.0,Personal,1558716.31,21.42,48,Active
507783,301397.0,Auto,907660.38,8.16,180,Active
507784,329227.0,Personal,7753329.77,21.35,36,Active
507785,309327.0,Home,6544245.53,9.74,240,Active
507786,311210.0,Education,6986562.53,8.13,240,Active
507787,307596.0,Home,1721375.3,7.37,60,Closed
507788,320928.0,Personal,5418530.37,16.37,48,Active
507789,308300.0,Home,3891842.28,15.43,60,Closed
507790,315588.0,Personal,7738251.85,18.1,60,Active
507791,304786.0,Personal,2000573.6,16.75,120,Rejected
507792,311842.0,Personal,657435.37,20.54,36,Active
507793,300570.0,Home,3302654.24,17.56,48,Active
507794,313848.0,Home,7431470.63,14.47,240,Rejected
507795,315338.0,Personal,1524824.6,13.74,240,Active
507796,336365.0,Education,4308473.82,15.09,60,Closed
507797,305502.0,EDUCATION,4187304.67,7.91,24,Active
507798,330682.0,Business,4539041.9,14.45,24,Active
507799,321705.0,Personal,3822423.36,8.46,24,Active
507800,318482.0,Home,6256143.77,9.56,120,Active
507801,333133.0,Auto,3774774.28,13.18,84,Closed
507802,323677.0,Education,1427629.39,12.8,120,Active
507803,301933.0,Home,5690913.03,16.9,48,Closed
507804,300029.0,Education,1168580.94,7.09,180,Active
507805,317572.0,Personal,1025494.29,16.83,36,Active
507806,327918.0,Auto,3090052.13,15.94,12,Closed
507807,334265.0,Home,5635628.82,7.25,84,Active
507808,311088.0,Home,2794817.23,7.86,24,Active
507809,306868.0,Auto,2229496.85,15.71,60,Active
507810,305318.0,Business,252675.07,8.16,24,Active
507811,311628.0,Personal,7466970.41,20.9,240,Active
507812,310044.0,Home,82162.7,17.96,36,Closed
507813,330210.0,Personal,7619132.27,12.44,36,Active
507814,315581.0,Personal,2868432.43,17.84,180,Rejected
507815,335512.0,Education,4545606.44,21.71,60,Rejected
507816,328255.0,Auto,4854149.54,8.75,240,Rejected
507817,331617.0,Business,760515.53,21.75,60,Active
507818,320846.0,Education,3493544.31,15.85,60,Active
507819,305858.0,Auto,7508609.46,10.01,84,Active
507820,328249.0,Personal,6653072.82,8.32,60,Active
507821,334339.0,Personal,6266040.08,15.79,60,Active
507822,317921.0,Business,6266944.0,19.35,24,Rejected
507823,313874.0,Auto,1822341.45,12.49,84,Active
507824,334956.0,Auto,6387697.73,20.42,240,Rejected
507825,314685.0,Auto,1516456.87,8.23,12,Active
507826,330730.0,Home,5283321.91,20.93,12,Rejected
507827,312443.0,Personal,369677.71,17.2,180,Closed
507828,316328.0,Home,3430435.08,21.67,240,Active
507829,319103.0,Business,4575807.96,8.97,36,Defaulted
507830,329993.0,Auto,626917.01,17.25,12,Active
507831,320930.0,Business,6062214.32,11.12,24,Active
507832,305798.0,Personal,6857941.73,14.86,180,Active
507833,316572.0,Auto,4976852.99,16.72,12,Rejected
507834,327585.0,Education,1162706.53,9.6,180,Active
507835,327049.0,Personal,4655510.44,12.06,48,Defaulted
507836,300507.0,Personal,3377643.57,18.39,180,Active
507837,305245.0,Education,2816936.39,10.37,48,Active
507838,303851.0,Home,5356503.7,8.38,240,Active
507839,302824.0,Personal,3163983.0,19.53,12,Closed
507840,323757.0,Personal,7270993.12,17.12,60,Active
507841,300526.0,Personal,5962735.79,12.18,60,Closed
507842,305129.0,Education,3284308.95,11.62,12,Active
507843,309870.0,Personal,695540.8,14.34,12,Active
507844,334478.0,Home,1376977.48,8.81,48,Active
507845,334112.0,Personal,5413132.58,10.33,24,Active
507846,328044.0,Auto,6652538.49,17.91,84,Closed
507847,314400.0,Business,4992590.69,7.68,36,Active
507848,324127.0,Personal,3079528.59,18.58,84,Closed
507849,314015.0,Personal,4889321.95,15.39,84,Closed
507850,337109.0,Business,5337519.72,17.85,36,Active
507851,311994.0,Business,7100225.73,13.24,48,Closed
507852,329528.0,Home,3277486.03,7.77,120,Active
507853,315761.0,Home,7523905.33,13.53,84,Active
507854,332789.0,Education,6612395.4,8.27,48,Rejected
507855,301515.0,Education,332086.14,7.99,240,Active
507856,321936.0,Business,5289501.71,16.56,12,Active
507857,327320.0,Business,2156149.26,10.52,24,Active
507858,305139.0,Personal,6462070.52,11.97,24,Rejected
507859,326760.0,Business,733431.93,8.15,48,Defaulted
507860,307946.0,Personal,5905269.7,18.69,240,Active
507861,338409.0,Education,4752785.37,18.72,120,Closed
507862,333065.0,Home,2424497.04,8.94,180,Active
507863,310270.0,Education,6710258.62,18.06,48,Active
507864,333004.0,Education,1245382.85,19.4,36,Active
507865,329656.0,Education,7083284.74,9.5,180,Rejected
507866,323732.0,Auto,5890271.76,8.88,48,Rejected
507867,322461.0,Education,110448.43,11.37,120,Active
507868,325276.0,Auto,7692295.75,13.3,24,Closed
507869,321554.0,Home,1445580.35,14.69,24,Closed
507870,301381.0,Education,6707722.68,19.99,12,Closed
507871,320968.0,Business,4624042.81,20.52,12,Active
507872,314324.0,Home,7979973.59,15.26,240,Active
507873,300871.0,Personal,4389004.24,18.06,60,Rejected
507874,335091.0,Education,1663923.13,14.18,24,Active
