Customer_ID,Customer_Name,Age,Occupation,City,Annual_Income,Credit_Score
307567,Client_7566,59.0,Student,Kolkata,69638.43,732
307568,Client_7567,74.0,Self Employed,Delhi,103379.44,707
307569,Client_7568,47.0,Student,Jaipur,108120.4,900
307570,Client_7569,72.0,Self Employed,Kolkata,156348.18,692
307571,Client_7570,54.0,Student,Bengaluru,72212.13,867
307572,Client_7571,47.0,Business,Kolkata,26223.5,766
307573,Client_7572,18.0,Business,Chennai,54384.02,688
307574,Client_7573,52.0,Student,Mumbai,70105.06,677
307575,Client_7574,41.0,Retired,Mumbai,57316.81,669
307576,Client_7575,58.0,Salaried,Kolkata,110262.79,677
307577,Client_7576,69.0,Salaried,Jaipur,53014.82,724
307578,Client_7577,57.0,Self Employed,Pune,56399.57,606
307579,Client_7578,28.0,Retired,Delhi,98093.36,645
307580,Client_7579,64.0,Self Employed,Pune,61616.99,708
307581,Client_7580,43.0,Student,Pune,52947.36,746
307582,Client_7581,20.0,Student,Chennai,37118.62,835
307583,Client_7582,22.0,Salaried,Bengaluru,38695.2,663
307584,Client_7583,32.0,Retired,Chennai,50779.91,577
307585,Client_7584,48.0,Retired,Chennai,117585.72,745
307586,Client_7585,65.0,Student,Chennai,52665.82,728
307587,Client_7586,53.0,Self Employed,Delhi,93110.69,749
307588,Client_7587,50.0,STUDENT,Mumbai,80210.1,636
307589,Client_7588,28.0,Business,Jaipur,16182.92,694
307590,Client_7589,52.0,Self Employed,Delhi,42182.32,617
307591,Client_7590,36.0,Salaried,Kolkata,66617.7,736
307592,Client_7591,50.0,Self Employed,Mumbai,77371.89,757
307593,Client_7592,49.0,Self Employed,Kolkata,73313.54,640
307594,Client_7593,55.0,Student,Jaipur,48371.91,827
307595,Client_7594,67.0,Self Employed,Delhi,142776.27,887
307596,Client_7595,30.0,Business,Mumbai,82218.97,717
307597,Client_7596,55.0,Salaried,Bengaluru,42646.01,689
307598,Client_7597,68.0,Salaried,Delhi,30675.18,681
307599,Client_7598,72.0,Self Employed,Chennai,67584.14,706
307600,Client_7599,75.0,Retired,Jaipur,90283.21,679
307601,Client_7600,65.0,Student,Delhi,49607.6,697
307602,Client_7601,29.0,Self Employed,Kolkata,66159.68,663
307603,Client_7602,64.0,Business,Mumbai,110319.68,767
307604,Client_7603,71.0,Self Employed,Pune,44530.72,676
307605,Client_7604,23.0,Retired,Delhi,69932.96,706
307606,Client_7605,22.0,Self Employed,Delhi,65934.05,713
307607,Client_7606,56.0,Salaried,Pune,73627.93,723
307608,Client_7607,59.0,Retired,Chennai,56239.46,644
307609,Client_7608,61.0,Business,Jaipur,87991.29,798
307610,Client_7609,21.0,Retired,Delhi,34095.24,790
307611,Client_7610,25.0,Salaried,Pune,128508.35,570
307612,Client_7611,56.0,Retired,Pune,27535.53,812
307613,Client_7612,38.0,Self Employed,Mumbai,55739.67,698
307614,Client_7613,36.0,Salaried,Jaipur,36776.25,699
307615,Client_7614,71.0,Self Employed ,Kolkata,93119.68,768
307616,Client_7615,40.0,Retired,Chennai,124167.52,739
307617,Client_7616,27.0,Business,Pune,121101.22,768
307618,Client_7617,37.0,Retired,Pune,100078.2,770
307619,Client_7618,57.0,Salaried,Jaipur,63076.11,658
307620,Client_7619,54.0,Salaried,Pune,68491.0,705
307621,Client_7620,71.0,Student,Delhi,98114.0,640
307622,Client_7621,53.0,Salaried,Jaipur,24628.47,648
307623,Client_7622,21.0,Student,Bengaluru,142309.24,816
307624,Client_7623,72.0,Retired,Chennai,87930.08,767
307625,Client_7624,56.0,Student,Delhi,55013.58,748
307626,Client_7625,66.0,Retired,Pune,53135.22,732
307627,Client_7626,19.0,Business,Delhi,52197.33,679
307628,,25.0,Salaried,Bengaluru,70875.47,844
307629,Client_7628,31.0,Self Employed,Pune,73160.53,727
307630,Client_7629,31.0,Self Employed,Pune,165865.16,848
307631,Client_7630,46.0,Retired,Kolkata,131836.13,749
307632,Client_7631,34.0,Business,Pune,24932.66,715
307633,Client_7632,26.0,Business,Mumbai,204996.94,724
307634,Client_7633,51.0,Business,Pune,37488.45,620
307635,Client_7634,60.0,Business,Bengaluru,110121.42,724
307636,Client_7635,64.0,Salaried,Mumbai,36799.69,729
307637,Client_7636,41.0,Salaried,Jaipur,95766.89,722
307638,Client_7637,44.0,Self Employed,Mumbai,63650.36,833
307639,Client_7638,67.0,Self Employed,Chennai,108459.19,671
307640,Client_7639,37.0,Student,Chennai,43121.76,624
307641,Client_7640,21.0,Self Employed,Kolkata,58495.96,642
307642,Client_7641,20.0,Self Employed,Delhi,144144.25,812
307643,Client_7642,45.0,Salaried,Pune,53141.98,748
307644,Client_7643,19.0,Salaried,Mumbai,137762.44,854
307645,Client_7644,44.0,Business,Chennai,111430.15,775
307646,Client_7645,63.0,Business,Chennai,109669.42,733
307647,Client_7646,18.0,Retired,Bengaluru,67809.95,852
307648,Client_7647,71.0,Retired,Chennai,43610.02,799
307649,Client_7648,45.0,Self Employed,Jaipur,39364.0,705
307650,Client_7649,48.0,Business,Delhi,155557.38,701
307651,Client_7650,56.0,Self Employed,Kolkata,34406.88,669
307652,Client_7651,68.0,Business,Bengaluru,22897.38,761
307653,Client_7652,51.0,Student,Kolkata,128797.14,685
307654,Client_7653,66.0,Student,Kolkata,126188.09,807
307655,Client_7654,23.0,Self Employed,Chennai,95055.2,742
307656,Client_7655,32.0,Retired,Delhi,44012.16,736
307657,Client_7656,24.0,Retired,Jaipur,114389.7,654
307658,Client_7657,64.0,Salaried,Jaipur,66117.32,723
307659,Client_7658,39.0,Business,Mumbai,55196.63,766
307660,Client_7659,65.0,Student,Chennai,90374.27,817
307661,Client_7660,74.0,Retired,Delhi,28047.29,900
307662,CLIENT_7661,32.0,Salaried,Chennai,85391.17,812
307663,Client_7662,29.0,Salaried,Chennai,59842.58,765
307664,Client_7663,64.0,Salaried,Kolkata,75069.78,602
307665,Client_7664,62.0,Business,Kolkata,93718.43,900
307666,Client_7665,34.0,Self Employed,Mumbai,132118.43,782
307667,Client_7666,25.0,Salaried,Mumbai,161697.07,694
307668,Client_7667,57.0,Retired,Delhi,70637.39,617
307669,Client_7668,41.0,Salaried,Kolkata,48482.64,795
307670,Client_7669,56.0,Student,Jaipur,58917.64,696
307671,Client_7670,73.0,Business,Delhi,213569.6,766
307672,Client_7671,33.0,Salaried,Mumbai,51837.7,790
307673,Client_7672,23.0,Retired,Kolkata,82440.58,771
307674,Client_7673,33.0,Self Employed,Pune,50569.65,760
307675,Client_7674,72.0,Self Employed,Bengaluru,161020.08,713
307676,Client_7675,30.0,Business,Pune,52161.05,715
307677,Client_7676,20.0,Student,Kolkata,100000.75,738
307678,Client_7677,66.0,Self Employed,Jaipur,16671.61,722
307679,Client_7678 ,28.0,Self Employed,Pune,46002.48,624
307680,Client_7679,37.0,Self Employed,Mumbai,29581.22,743
307681,Client_7680,26.0,Student,Bengaluru,64758.78,875
307682,Client_7681,56.0,Self Employed,Delhi,357247.6,789
307683,Client_7682,46.0,Business,Chennai,148224.39,738
307684,Client_7683,32.0,Self Employed,Chennai,119050.38,716
307685,Client_7684,57.0,Salaried,Chennai,166979.5,690
307686,Client_7685,48.0,Retired,Bengaluru,94140.61,654
307687,Client_7686,61.0,Retired,Chennai,83901.7,690
307688,Client_7687,48.0,Self Employed,Bengaluru,57591.23,875
307689,Client_7688,19.0,Business,Chennai,80144.61,680
307690,Client_7689,72.0,SELF EMPLOYED,Chennai,30924.59,720
307691,Client_7690,25.0,Salaried,Jaipur,49635.25,832
307692,Client_7691,65.0,Retired,Bengaluru,81455.24,645
307693,Client_7692,51.0,Retired,Bengaluru,32401.45,672
307694,Client_7693,69.0,Retired,Bengaluru,99222.41,684
307695,Client_7694,75.0,Salaried,Jaipur,119025.19,704
307696,Client_7695,32.0,Student,Bengaluru,75777.32,779
307697,Client_7696,18.0,Retired,Pune,83813.77,744
307698,Client_7697,53.0,Self Employed,Bengaluru,8953.75,747
307699,Client_7698,68.0,Business,Jaipur,36755.72,793
307700,Client_7699,28.0,Business,Delhi,81859.07,733
307701,Client_7700,48.0,Salaried,Jaipur,154941.0,809
307702,Client_7701,28.0,Business,Delhi,52800.6,815
307703,Client_7702,36.0,Retired,Kolkata,45835.07,837
307704,Client_7703,56.0,Retired,Mumbai,67039.71,734
307705,Client_7704,69.0,Retired,Delhi,36371.05,661
307706,Client_7705,68.0,Business,Bengaluru,60894.05,736
307707,Client_7706,55.0,Salaried,Bengaluru,45748.55,630
307708,Client_7707,64.0,Self Employed,Jaipur,49924.76,697
307709,Client_7708,73.0,Retired,Jaipur,80017.4,658
307710,Client_7709,70.0,Self Employed,Mumbai,49387.53,770
307711,Client_7710,,Business,Pune,130070.42,738
307712,Client_7711,51.0,Student,Chennai,68302.82,590
307713,Client_7712,36.0,Self Employed,Bengaluru,54688.04,671
307714,Client_7713,62.0,Self Employed,Kolkata,73256.87,680
307715,Client_7714,72.0,Business,Bengaluru,28098.56,837
307716,Client_7715,41.0,Salaried,Chennai,61170.78,698
307717,Client_7716,32.0,Self Employed,Pune,62352.45,769
307718,Client_7717,37.0,Business,Kolkata,72568.83,692
307719,Client_7718,60.0,Student,Bengaluru,121989.34,734
307720,Client_7719,18.0,Self Employed,Pune,81381.95,645
307721,Client_7720,48.0,Self Employed,Bengaluru,72972.2,771
307722,Client_7721,71.0,Self Employed,Kolkata,59863.43,674
307723,Client_7722,55.0,Business,Bengaluru,109687.76,838
307724,Client_7723,71.0,Salaried,Bengaluru,82849.23,541
307725,Client_7724,75.0,Retired,Chennai,30541.97,818
307726,Client_7725,67.0,Business,Pune,54059.42,670
307727,Client_7726,41.0,Student,Chennai,67760.98,761
307728,Client_7727,53.0,Retired,Bengaluru,63661.77,764
307729,Client_7728,72.0,Self Employed,Chennai,63992.42,716
307730,Client_7729,33.0,Student,Bengaluru,45634.29,829
307731,Client_7730,32.0,Self Employed,Chennai,65025.65,717
307732,Client_7731,46.0,Retired,Mumbai,60297.99,633
307733,Client_7732,44.0,Student,Pune,141355.91,706
307734,Client_7733,54.0,Business,Kolkata,21503.47,571
307735,Client_7734,42.0,Retired,Jaipur,48551.59,743
307736,Client_7735,18.0,Salaried,Jaipur,146851.15,800
307737,Client_7736,70.0,Business,Bengaluru,55458.71,657
307738,Client_7737,41.0,Business,Mumbai,207936.17,720
307739,Client_7738,23.0,Business,Chennai,72037.87,612
307740,Client_7739,19.0,Salaried,Pune,111233.22,850
307741,Client_7740,39.0,Business,Pune,76864.17,720
307742,Client_7741,,Self Employed,Kolkata,37777.14,765
307743,Client_7742,20.0,Retired,Chennai,119011.2,731
307744,Client_7743,37.0,Self Employed,Jaipur,97209.32,751
307745,Client_7744,73.0,Retired,Mumbai,43916.29,695
307746,Client_7745,73.0,Self Employed,Bengaluru,74125.35,749
307747,Client_7746,31.0,Student,Chennai,40606.56,784
307748,Client_7747,43.0,Retired,Mumbai,62685.69,649
307749,Client_7748,47.0,Self Employed,Pune,229485.65,716
307750,Client_7749,32.0,Salaried,Delhi,43243.9,733
307751,Client_7750,56.0,Salaried,Kolkata,61716.76,722
307752,CLIENT_7751,57.0,Business,Delhi,32155.12,651
307753,Client_7752,60.0,Self Employed,Chennai,86482.63,574
307754,Client_7753,24.0,Student,Mumbai,52589.12,751
307755,Client_7754,54.0,Salaried,Chennai,130610.55,763
307756,Client_7755,23.0,Student,Delhi,127657.77,712
307757,Client_7756,24.0,Salaried,Jaipur,56152.15,772
307758,Client_7757,59.0,Business,Delhi,46417.73,639
307759,Client_7758,45.0,Retired,Delhi,102340.12,796
307760,Client_7759,40.0,Business,Bengaluru,128295.58,779
307761,Client_7760,59.0,Self Employed,Bengaluru,60208.94,784
307762,Client_7761,18.0,Salaried,Delhi,97478.5,815
307763,Client_7762 ,45.0,Retired,Pune,31177.47,737
307764,Client_7763,61.0,Retired,Chennai,48789.83,788
307765,Client_7764,43.0,Student,Chennai,107285.17,668
307766,Client_7765,38.0,Business,Kolkata,75316.16,664
307767,Client_7766,72.0,Retired,Pune,82185.7,679
307768,Client_7767,41.0,Student,Bengaluru,38919.8,777
307769,Client_7768,71.0,Retired,Chennai,118812.56,597
307770,Client_7769,59.0,Retired,Jaipur,65802.65,698
307771,Client_7770,43.0,Self Employed,Chennai,27409.88,628
307772,Client_7771,62.0,Self Employed,Bengaluru,50461.42,606
307773,Client_7772,69.0,Retired,Delhi,216252.75,669
307774,Client_7773,41.0,Student,Delhi,282178.47,673
307775,Client_7774,49.0,Student,Pune,61250.34,693
307776,Client_7775,69.0,Student,Pune,31951.39,745
307777,Client_7776,47.0,Self Employed,Pune,176526.16,785
307778,Client_7777,26.0,Retired,Pune,62827.15,611
307779,Client_7778,64.0,Self Employed,Delhi,129596.12,657
307780,Client_7779,31.0,Student,Pune,41897.85,764
307781,Client_7780,71.0,Business,Jaipur,25245.01,776
307782,Client_7781,57.0,Retired,Kolkata,182924.36,729
307783,Client_7782,27.0,Salaried,Delhi,71670.91,737
307784,Client_7783,53.0,Salaried,Jaipur,75326.22,707
307785,Client_7784,29.0,Salaried,Pune,141064.74,673
307786,Client_7785,50.0,Business,Jaipur,110798.51,622
307787,Client_7786,26.0,Salaried,Jaipur,48645.26,722
307788,Client_7787,18.0,Self Employed,Bengaluru,63714.49,705
307789,Client_7788,31.0,Retired,Bengaluru,80393.12,606
307790,Client_7789,51.0,Student,Pune,44825.92,744
307791,Client_7790,49.0,Salaried,Kolkata,85802.63,776
307792,Client_7791,70.0,Salaried,Bengaluru,110140.33,802
307793,Client_7792,64.0,Self Employed,Delhi,106334.14,786
307794,Client_7793,75.0,Salaried,Mumbai,74757.99,900
307795,Client_7794,33.0,Salaried,Jaipur,40924.76,750
307796,Client_7795,35.0,Self Employed,Mumbai,99508.31,685
307797,Client_7796,74.0,Student,Kolkata,73860.82,652
307798,Client_7797,22.0,Retired,Jaipur,102849.02,779
307799,Client_7798,69.0,Salaried,Pune,72638.64,693
307800,Client_7799,40.0,Retired,Pune,59370.38,855
307801,Client_7800,41.0,Student,Chennai,45132.05,671
307802,Client_7801,47.0,Business,Delhi,20355.7,730
307803,Client_7802,67.0,Self Employed,Kolkata,82614.42,649
307804,Client_7803,46.0,Student,Bengaluru,148787.07,646
307805,Client_7804,53.0,Student,Mumbai,256979.67,755
307806,Client_7805,61.0,Business,Chennai,39443.52,746
307807,Client_7806,47.0,Student,Kolkata,40089.37,604
307808,Client_7807,19.0,Business,Bengaluru,177898.39,628
307809,Client_7808,71.0,Business,Kolkata,93783.14,751
307810,Client_7809,75.0,Retired,Delhi,111373.08,714
307811,Client_7810,63.0,Student,Jaipur,102459.97,799
307812,Client_7811,44.0,Student,Bengaluru,87278.45,728
307813,Client_7812,34.0,Retired,Mumbai,52069.69,739
307814,Client_7813,31.0,Retired,Jaipur,34629.63,740
307815,Client_7814,73.0,Retired,Delhi,88622.3,732
307816,Client_7815,46.0,Salaried,Delhi,26799.84,693
307817,Client_7816,20.0,Retired,Jaipur,46072.97,606
307818,Client_7817,68.0,Salaried,Jaipur,95126.59,752
307819,Client_7818,70.0,Business,Mumbai,34115.81,647
307820,Client_7819,72.0,Salaried,Mumbai,34634.44,713
307821,Client_7820,68.0,Retired,Kolkata,29387.12,742
307822,Client_7821,39.0,Student,Chennai,100315.13,760
307823,Client_7822,51.0,Self Employed,Bengaluru,108843.66,769
307824,Client_7823,44.0,Self Employed,Bengaluru,60864.21,742
307825,Client_7824,27.0,Salaried,Pune,52279.57,778
307826,Client_7825,18.0,Salaried,Chennai,115003.75,718
307827,Client_7826,52.0,Business,Mumbai,38087.12,701
307828,Client_7827,28.0,Self Employed,Delhi,45099.03,755
307829,Client_7828,60.0,Student,Chennai,72022.23,682
307830,Client_7829,31.0,Student,Chennai,34698.39,617
307831,Client_7830,72.0,Retired,Bengaluru,53928.71,852
307832,Client_7831,31.0,,Kolkata,59899.76,699
307833,Client_7832,26.0,Student,Kolkata,71239.19,727
307834,Client_7833,18.0,Student,Bengaluru,48430.51,699
307835,Client_7834,70.0,Retired,Delhi,23637.67,687
307836,Client_7835,52.0,Student,Pune,90298.32,702
307837,Client_7836,24.0,Self Employed,Jaipur,58082.24,704
307838,Client_7837,54.0,Business,Delhi,33083.12,679
307839,Client_7838,24.0,Retired,Mumbai,77161.45,700
307840,Client_7839,39.0,Self Employed,Pune,68628.81,726
307841,Client_7840,60.0,Business,Bengaluru,52597.4,791
307842,Client_7841,70.0,Business,Pune,58438.42,606
307843,Client_7842,49.0,Business,Chennai,109175.04,772
307844,Client_7843,41.0,Business,Delhi,51467.54,602
307845,Client_7844,59.0,Salaried,Kolkata,142218.88,673
307846,Client_7845,75.0,Business,Delhi,46593.91,706
307847,Client_7846,28.0,Student,Kolkata,54680.96,726
307848,Client_7847,42.0,Student,Delhi,84848.3,731
307849,Client_7848,71.0,Salaried,Chennai,39679.18,722
307850,Client_7849,60.0,Salaried,Jaipur,49969.12,636
307851,Client_7850,23.0,Salaried,Pune,80052.89,650
307852,Client_7851,53.0,Salaried,Chennai,68051.5,654
307853,Client_7852,42.0,Self Employed,Kolkata,117551.87,585
307854,Client_7853,42.0,Retired,Pune,34484.69,771
307855,Client_7854,74.0,Business,Jaipur,43418.89,704
307856,Client_7855,33.0,Student,Chennai,25334.05,720
307857,Client_7856,43.0,Self Employed,Kolkata,58231.91,780
307858,Client_7857,26.0,Student,Bengaluru,91851.28,667
307859,Client_7858,59.0,Student,Bengaluru,69744.72,833
307860,Client_7859,25.0,Self Employed,Pune,40814.18,818
307861,Client_7860,29.0,Retired,Jaipur,41553.8,808
307862,Client_7861,63.0,Student,Chennai,55720.48,772
307863,Client_7862,34.0,Business,Mumbai,140341.22,640
307864,Client_7863,70.0,Salaried,Bengaluru,52781.18,568
307865,Client_7864,44.0,Retired,Kolkata,22816.37,639
307866,Client_7865,42.0,Self Employed,Delhi,61684.35,820
307867,Client_7866,70.0,Student,Mumbai,141855.31,624
307868,Client_7867,42.0,Self Employed,Kolkata,80070.54,702
307869,Client_7868,40.0,Student,Chennai,87045.04,841
307870,Client_7869,,Student,Delhi,70644.99,745
307871,Client_7870,28.0,Business,Jaipur,113732.42,736
307872,Client_7871,44.0,Business,Pune,31682.05,762
307873,Client_7872,33.0,Salaried,Delhi,130482.83,667
307874,Client_7873,50.0,Salaried,Kolkata,51788.87,735
307875,Client_7874,29.0,Student,Mumbai,72837.08,866
307876,Client_7875,19.0,Business,Kolkata,37359.74,760
307877,Client_7876,70.0,Self Employed,Bengaluru,79761.36,644
307878,Client_7877,53.0,Business,Pune,39706.86,634
307879,Client_7878,73.0,Business,Pune,223250.7,713
307880,Client_7879,74.0,Student,Kolkata,30185.85,751
307881,Client_7880,28.0,Salaried,Kolkata,31605.05,718
307882,Client_7881,55.0,Retired,Chennai,67497.55,718
307883,Client_7882,24.0,Retired,Delhi,66107.64,690
307884,Client_7883,73.0,Salaried,Mumbai,13754.22,832
307885,Client_7884,73.0,Salaried,Bengaluru,38133.88,900
307886,,42.0,Business,Pune,85432.8,733
307887,Client_7886,44.0,Student,Mumbai,81659.33,625
307888,Client_7887,68.0,Salaried,Bengaluru,51631.77,622
307889,Client_7888,,Business,Mumbai,44909.36,762
307890,Client_7889,51.0,Student,Bengaluru,145202.78,791
307891,Client_7890,53.0,Retired,Mumbai,29648.83,694
307892,Client_7891,56.0,Salaried,Delhi,173310.99,662
307893,Client_7892,72.0,Business,Jaipur,95511.52,642
307894,Client_7893,43.0,Salaried,Jaipur,95784.69,851
307895,Client_7894,46.0,Retired,Delhi,142195.88,678
307896,CLIENT_7895,57.0,Self Employed,Kolkata,61814.15,625
307897,Client_7896,50.0,Business,Kolkata,89001.7,869
307898,Client_7897,21.0,Salaried,Delhi,222129.43,637
307899,Client_7898,66.0,Self Employed,Kolkata,38858.51,704
307900,Client_7899,47.0,Student,Mumbai,55671.95,699
307901,Client_7900,32.0,Salaried,Chennai,119433.91,787
307902,Client_7901,69.0,Business,Mumbai,54449.48,769
307903,Client_7902,38.0,Retired,Jaipur,52064.57,769
307904,Client_7903,65.0,Business,Pune,28970.63,689
307905,Client_7904,54.0,Retired,Jaipur,126382.67,692
307906,Client_7905,31.0,Student,Bengaluru,79109.21,626
307907,Client_7906,75.0,Retired,Chennai,69308.14,763
307908,Client_7907,40.0,Self Employed,Jaipur,101787.48,782
307909,Client_7908,29.0,Salaried,Bengaluru,35505.69,756
307910,Client_7909,75.0,Salaried,Kolkata,134827.14,704
307911,Client_7910,30.0,Business,Pune,100574.95,648
307912,Client_7911,60.0,Salaried,Mumbai,74614.28,643
307913,Client_7912,66.0,Business,Kolkata,131611.83,812
307914,Client_7913,49.0,Salaried,Delhi,33507.05,773
307915,Client_7914,61.0,Business,Kolkata,59737.7,674
307916,Client_7915,73.0,Salaried,Jaipur,101490.8,667
307917,Client_7916,22.0,Retired,Bengaluru,72566.2,794
307918,Client_7917,53.0,Salaried,Jaipur,84236.26,740
307919,Client_7918,61.0,Self Employed,Jaipur,39357.56,814
307920,Client_7919,51.0,Student,Jaipur,46790.7,753
307921,Client_7920,56.0,Student,Bengaluru,62797.07,747
307922,Client_7921,18.0,Student,Bengaluru,49745.95,818
307923,Client_7922,42.0,Business,Bengaluru,94778.46,705
307924,Client_7923,54.0,Retired,Chennai,147431.39,734
307925,CLIENT_7924,50.0,Business,Delhi,49863.85,681
307926,Client_7925,64.0,Salaried,Jaipur,60112.3,676
307927,Client_7926,35.0,Business,Mumbai,24518.07,732
307928,Client_7927,57.0,Salaried,Delhi,85142.5,682
307929,Client_7928,47.0,Business,Delhi,24183.43,694
307930,Client_7929,70.0,Retired,Pune,49899.94,638
307931,Client_7930,47.0,Self Employed,Delhi,84330.56,593
307932,Client_7931,65.0,Self Employed,Jaipur,82177.24,770
307933,Client_7932,43.0,Salaried,Kolkata,62827.42,725
