Complaint_ID,Customer_ID,Complaint_Date,Type,Priority,Resolution_Days,Satisfaction
904140,313994,2024-04-20 13:51:39,Fraud,Medium,14,4
904141,333275,2023-08-24 08:15:15,Fraud,High,4,3
904142,311151,2023-01-25 20:33:55,Transaction,Critical,10,4
904143,320887,2025-05-12 21:55:50,Transaction,Low,8,1
904144,328406,2024-04-10 17:17:36,Card,Low,16,2
904145,310953,2023-11-17 09:27:27,Card,Critical,4,3
904146,330482,2024-07-06 23:50:18,Fraud,Critical,17,2
904147,339671,2025-05-05 07:27:28,Transaction,High,17,5
904148,314915,2023-08-03 10:50:05,Card,Low,10,4
904149,328091,2024-08-15 05:56:23,Fraud,High,6,5
904150,312703,2025-02-02 16:28:53,Loan,High,12,3
904151,315948,2024-06-27 08:22:51,Loan,Critical,11,1
904152,319772,2024-03-05 20:06:46,Loan,Critical,18,5
904153,328799,2023-07-29 17:19:19,App,High,5,2
904154,318575,2023-06-18 18:59:56,Card,Medium,12,5
904155,300069,2023-08-27 15:00:11,Service,High,4,4
904156,305115,2025-12-06 17:36:15,Service,Low,8,3
904157,315226,2025-01-07 17:57:34,App,Medium,4,4
904158,303787,2023-08-25 08:18:44,App,Critical,17,2
904159,317530,2024-02-17 20:18:49,App,Critical,3,4
904160,306908,2023-04-05 01:48:12,Transaction,Critical,1,1
904161,318056,2024-12-16 08:51:15,App,High,0,4
904162,323057,2025-01-12 13:57:29,Card,Low,12,1
904163,307696,2023-05-28 15:11:54,Transaction,High,1,3
904164,301201,2023-04-17 04:48:00,Loan,Low,17,4
904165,315618,2025-06-05 08:31:05,App,Low,18,1
904166,330946,2023-02-17 06:40:31,App,High,16,2
904167,331255,2023-01-06 10:27:04,App,Critical,4,1
904168,301212,2023-08-20 03:42:43,Loan,High,19,4
904169,321267,2025-02-01 13:52:14,App,Critical,10,2
904170,314820,2024-09-17 23:05:23,Loan,Critical,1,1
904171,303573,2025-08-12 15:57:10,Service,High,10,4
904172,302727,2023-11-25 14:29:59,App,Critical,1,5
904173,333793,2025-04-13 16:09:17,Fraud,Critical,0,3
904174,315384,2024-09-29 12:44:17,Loan,Low,0,2
904175,332329,2023-03-12 12:14:13,Transaction,Medium,17,1
904176,323938,2024-09-06 06:44:21,Loan,High,10,4
904177,316472,2024-02-06 19:59:27,Fraud,High,5,4
904178,319021,2024-01-09 01:16:29,Transaction,Low,6,5
904179,323849,2024-11-14 12:43:10,App,Medium,2,5
904180,332083,2025-06-29 05:18:21,Card,High,5,1
904181,302363,2024-04-10 05:25:16,Fraud,High,1,5
904182,303627,2025-11-08 19:34:37,Fraud,Critical,17,4
904183,335980,2024-04-19 02:55:07,Loan,Critical,5,2
904184,333168,2025-06-22 00:34:23,Card,Low,16,4
904185,315407,2023-07-13 22:32:50,Card,Medium,3,3
904186,319259,2025-08-16 11:15:34,Service,Critical,12,2
904187,302094,2024-06-29 15:31:03,Card,High,7,4
904188,326171,2025-04-21 10:11:42,Transaction,Medium,0,4
904189,319783,2023-06-02 01:20:35,Fraud,High,3,5
904190,316926,2024-11-04 21:11:50,App,Medium,13,3
904191,305403,2024-03-28 10:28:38,App,High,3,1
904192,314261,2024-08-31 00:32:23,Fraud,Low,12,1
904193,303357,2023-05-13 02:21:40,Service,High,9,2
904194,312679,2025-05-27 08:02:45,App,Critical,12,4
904195,317557,2023-02-06 20:29:40,Card,Low,13,2
904196,320810,2023-04-12 14:12:14,App,High,8,5
904197,323043,2024-12-07 05:52:33,Fraud,Medium,1,2
904198,334542,2023-09-17 09:15:52,Service,High,2,5
904199,336625,2023-07-16 06:32:32,Transaction,High,4,2
904200,332039,2024-10-08 22:38:24,Transaction,Low,2,4
904201,338830,2024-07-26 15:26:22,Loan,Low,18,4
904202,329787,2024-10-04 20:43:48,Service,Medium,1,3
904203,322718,2025-06-04 17:49:43,Transaction,Critical,0,5
904204,307806,2025-01-25 16:14:58,App,High,2,3
904205,308561,2024-05-01 11:00:02,Fraud,Critical,0,5
904206,314814,2024-08-16 21:19:19,Card,Low,8,5
904207,320088,2023-09-22 10:31:43,App,High,11,2
904208,310822,2025-08-21 19:52:34,Loan,Low,6,1
904209,326496,2023-10-03 06:52:21,Loan,High,14,2
904210,313322,2024-08-24 23:33:28,Service,Critical,9,3
904211,328652,2023-04-23 03:22:05,Transaction,Low,3,3
904212,300956,2025-02-19 00:02:27,Service,Critical,10,2
904213,326750,2025-02-19 23:48:59,Fraud,Low,2,4
904214,337935,2024-07-14 04:57:00,Fraud,High,6,5
904215,314309,2023-01-28 17:48:31,App,Critical,10,3
904216,322106,2023-03-21 04:12:43,Fraud,Low,19,1
904217,302773,2024-03-08 10:12:43,Fraud,Medium,4,2
904218,338484,2023-06-02 21:30:19,Card,High,15,4
904219,329619,2025-10-29 15:56:37,Card,Low,8,5
904220,329994,2025-11-14 17:30:08,Fraud,Medium,16,1
904221,303220,2023-09-08 05:44:38,Transaction,Medium,2,2
904222,308005,2023-12-11 11:17:59,Service,Critical,19,3
904223,337245,2023-06-28 17:15:48,Fraud,High,6,4
904224,318335,2024-11-19 06:46:04,Loan,Low,11,2
904225,307626,2024-09-04 09:50:18,Loan,Low,7,3
904226,300147,2025-05-16 20:53:25,Fraud,High,2,1
904227,338418,2024-03-06 10:52:53,Card,High,13,3
904228,321251,2024-01-23 12:02:36,App,Medium,12,1
904229,339739,2024-05-11 01:46:11,Loan,Medium,4,4
904230,322271,2024-01-16 22:54:23,Service,Critical,6,1
904231,310099,2023-01-17 21:44:42,Card,Medium,8,1
904232,331805,2025-04-23 10:55:48,Fraud,Medium,13,1
904233,330493,2025-06-12 08:18:48,Transaction,High,3,2
904234,320347,2025-12-04 17:06:07,Fraud,Critical,3,4
904235,337827,2024-04-26 21:59:59,Loan,Critical,17,1
904236,307097,2024-09-09 19:00:06,Transaction,High,3,5
904237,317676,2023-02-10 03:47:40,App,Medium,17,2
904238,321945,2024-03-02 12:21:53,Loan,Critical,18,2
904239,313832,2024-06-10 21:30:56,Loan,Medium,15,4
904240,334789,2025-10-20 11:57:42,Service,Low,14,3
904241,327234,2023-05-28 13:45:24,Fraud,Low,15,4
904242,318508,2025-11-19 20:36:52,Loan,Low,8,2
904243,321694,2023-09-10 15:21:47,Card,High,12,3
904244,310337,2023-04-27 09:22:09,Transaction,High,15,1
904245,337400,2024-06-20 08:28:09,Transaction,Low,1,5
904246,333798,2023-03-29 06:51:36,App,Critical,10,5
904247,328113,2024-02-29 15:50:42,Transaction,Low,19,1
904248,328240,2024-02-02 21:26:57,App,Medium,5,1
904249,332609,2024-05-04 07:31:50,App,Critical,4,1
904250,328676,2024-06-13 07:56:03,Transaction,Low,2,5
904251,314942,2024-08-04 12:34:32,Service,Low,12,3
904252,326869,2023-07-05 06:46:44,App,Low,6,2
904253,300639,2023-01-04 21:13:18,Fraud,Critical,7,1
904254,301170,2024-09-01 01:28:15,Service,Medium,17,3
904255,313580,2025-06-11 23:57:54,Card,Medium,5,1
904256,331425,2023-03-04 01:13:19,Card,High,17,4
904257,337724,2025-09-22 23:49:29,Fraud,Low,7,4
904258,306395,2023-12-20 11:50:59,Fraud,Critical,18,2
904259,323504,2025-12-30 07:00:08,Service,Critical,7,2
904260,308814,2024-03-01 05:51:37,Transaction,Low,10,5
904261,326427,2023-11-20 07:37:19,Loan,Critical,14,4
904262,303067,2025-12-22 13:12:18,Fraud,Medium,3,4
904263,323679,2025-10-26 19:48:02,Card,Low,17,2
904264,315795,2024-05-21 18:34:57,Fraud,High,10,4
904265,301266,2025-12-24 11:45:49,App,High,4,1
904266,315756,2024-04-09 05:47:08,App,Low,5,5
904267,311894,2025-04-21 23:12:33,Transaction,Critical,14,3
904268,300421,2023-02-17 22:26:51,Fraud,Low,2,5
904269,338722,2025-08-04 10:29:15,Transaction,High,13,3
904270,336449,2025-10-29 23:49:36,Card,Medium,15,4
904271,329087,2025-03-29 10:31:51,Service,Low,9,1
904272,308328,2024-03-03 07:16:17,Card,High,13,1
904273,325288,2024-03-17 02:52:48,Card,Low,6,3
904274,324907,2023-12-16 08:01:05,Transaction,Low,7,1
904275,331126,2023-03-09 13:35:01,App,High,9,3
904276,337733,2025-06-16 13:09:27,Transaction,Medium,14,3
904277,305693,2025-11-27 15:57:31,Card,Critical,6,4
904278,314003,2024-02-18 16:34:20,Fraud,Medium,6,1
904279,339972,2025-11-03 06:03:34,App,Low,7,5
904280,339977,2024-11-13 00:17:16,Card,High,9,3
904281,303816,2024-11-23 17:40:01,Transaction,Low,17,5
904282,326462,2023-10-08 03:11:10,Card,Critical,9,4
904283,311928,2025-12-12 05:08:18,Service,Critical,7,1
904284,305979,2023-09-08 02:42:54,Fraud,Medium,1,5
904285,326472,2023-10-02 06:04:35,Service,High,1,4
904286,310225,2025-11-15 05:42:33,Transaction,High,1,3
904287,316364,2024-09-25 16:33:17,Service,Critical,15,3
904288,319004,2025-08-25 10:27:24,Fraud,Low,9,5
904289,304491,2024-08-16 17:45:13,Fraud,Medium,7,3
904290,301709,2025-09-29 06:52:48,Service,Low,7,4
904291,303830,2024-12-05 14:50:01,Loan,Critical,4,2
904292,317586,2024-10-26 04:52:33,Loan,Low,5,2
904293,328864,2025-04-22 23:20:47,App,Low,0,3
904294,331476,2024-05-26 01:03:57,Fraud,Low,7,5
904295,334621,2025-10-10 05:04:28,Service,Low,18,5
904296,337129,2023-05-02 17:53:34,Fraud,High,0,4
904297,317075,2023-11-17 14:56:55,Card,Low,13,2
904298,337047,2025-08-15 09:29:48,Service,High,7,4
904299,322436,2025-10-11 11:25:36,Transaction,Low,8,5
904300,332279,2023-04-10 17:08:24,Fraud,High,18,1
904301,305510,2025-08-20 01:10:41,Service,Critical,6,3
904302,320672,2023-03-02 03:44:11,Loan,Critical,17,5
904303,330476,2024-04-29 04:38:17,Fraud,Low,17,1
904304,327183,2025-09-04 23:50:53,Loan,Low,12,4
904305,315810,2023-09-09 00:10:27,App,Critical,9,3
904306,337845,2024-02-22 17:46:51,Fraud,Low,17,5
904307,338690,2025-07-13 19:37:06,Service,Medium,15,3
904308,308855,2024-02-06 17:09:57,Loan,Medium,4,5
904309,302455,2023-09-07 00:27:59,Card,Medium,5,3
904310,310058,2025-05-14 21:11:47,Transaction,Low,16,1
904311,320647,2025-05-26 11:45:15,App,Critical,3,4
904312,337561,2024-04-29 14:02:05,Transaction,Low,1,2
904313,323109,2024-01-27 13:19:38,App,High,8,5
904314,325326,2025-06-14 19:06:39,Fraud,High,3,2
904315,335081,2024-05-08 16:05:36,Transaction,High,4,5
904316,306162,2024-02-26 04:42:31,Service,Critical,5,5
904317,327565,2024-09-11 12:50:34,Transaction,High,2,5
904318,306389,2024-02-15 16:01:56,Fraud,Low,8,3
904319,310859,2023-08-03 10:18:28,App,High,16,3
904320,330841,2024-02-18 21:49:24,App,High,19,5
904321,312057,2024-08-10 09:20:41,Service,High,10,4
904322,338326,2025-05-29 04:50:24,Loan,High,14,3
904323,333047,2024-10-05 04:47:32,Service,Critical,13,5
904324,338753,2023-03-01 06:00:10,Loan,High,17,1
904325,308204,2024-04-10 09:54:13,Loan,Medium,4,1
904326,314864,2025-04-10 14:07:07,Service,Medium,7,1
904327,337217,2023-12-27 20:38:17,Fraud,Critical,18,4
904328,329194,2024-07-22 23:21:11,Fraud,Low,2,3
904329,305223,2023-10-06 08:13:14,Fraud,Low,9,3
904330,320150,2023-06-18 15:25:05,Service,Critical,9,3
904331,333584,2024-02-12 22:47:45,Loan,Critical,12,1
904332,326270,2023-09-19 08:38:34,Service,High,17,1
904333,314515,2024-04-28 15:02:03,Fraud,High,8,2
904334,325171,2024-10-09 09:09:44,Transaction,Medium,14,4
904335,306625,2025-03-09 10:33:30,Fraud,High,3,3
904336,327999,2024-06-09 21:44:10,Loan,Medium,15,4
904337,339493,2025-06-15 06:01:29,App,High,1,1
904338,329200,2025-08-01 19:12:49,Loan,Medium,6,3
904339,313316,2023-03-26 08:37:21,App,Critical,18,1
904340,305178,2024-10-06 15:58:44,Card,High,1,2
904341,332897,2025-02-09 04:17:25,Card,Low,14,4
904342,317057,2024-08-10 00:51:20,Card,Low,9,3
904343,324921,2024-10-14 15:09:53,Fraud,Medium,15,1
904344,329250,2025-09-19 09:37:24,Service,High,5,1
904345,325302,2023-06-18 18:35:29,Transaction,Critical,15,1
904346,320830,2024-12-05 14:49:43,Transaction,Medium,4,2
904347,330475,2023-12-06 17:05:58,Card,Critical,19,2
904348,326350,2025-09-08 00:28:06,App,Critical,19,4
904349,307515,2025-03-20 17:45:15,App,Medium,17,3
904350,331457,2023-12-25 17:43:51,Loan,High,10,5
904351,336118,2023-08-14 19:38:56,Loan,Critical,19,5
904352,325091,2025-10-04 18:35:05,Card,Critical,17,3
904353,332230,2025-07-22 16:03:03,Card,Medium,4,5
904354,323815,2024-05-31 16:35:33,Card,High,2,4
904355,311474,2024-04-02 12:43:21,Loan,Low,9,2
904356,337516,2025-06-19 15:38:54,Card,Critical,2,3
904357,339362,2024-12-29 15:26:18,Loan,Medium,7,2
904358,319273,2023-04-02 19:39:07,Fraud,Medium,3,5
904359,311062,2024-06-16 06:28:15,Transaction,Medium,10,3
904360,336175,2023-03-31 14:03:18,Service,Critical,12,1
904361,312287,2025-01-21 18:16:28,Fraud,Critical,4,5
904362,304601,2025-03-09 11:15:57,Card,Low,18,5
904363,319144,2023-03-25 08:20:42,Transaction,Medium,7,4
904364,307219,2025-11-07 00:39:17,Fraud,Medium,1,1
904365,328924,2024-03-16 13:10:50,Service,Critical,13,1
904366,314189,2024-11-13 16:55:31,Service,High,9,1
904367,328110,2025-03-15 19:30:18,Card,Low,13,4
904368,317026,2023-03-19 23:34:18,Loan,Critical,5,3
904369,310083,2024-03-26 14:32:47,Service,Low,4,3
904370,336075,2024-07-18 17:33:09,Service,Medium,19,4
904371,326076,2025-08-05 22:16:43,Card,Critical,3,5
904372,313606,2024-06-26 00:25:41,App,Medium,10,1
904373,316425,2024-06-22 15:46:15,Transaction,Low,1,4
904374,322242,2023-11-23 02:15:40,App,High,11,2
904375,302107,2023-07-20 13:10:13,Service,High,19,3
904376,336620,2023-10-12 16:49:43,App,Critical,4,1
904377,306305,2025-10-22 05:37:10,App,Low,13,5
904378,324191,2023-05-03 11:36:02,Loan,High,1,4
904379,315728,2024-11-29 09:50:40,Loan,Medium,14,3
904380,334845,2023-11-19 10:50:27,Card,Medium,13,3
904381,307277,2024-01-06 18:54:28,Fraud,High,1,3
904382,303249,2025-06-25 03:22:54,Fraud,High,14,1
904383,335210,2025-03-13 21:34:59,Transaction,Low,1,5
904384,313163,2023-03-14 15:50:18,Fraud,Critical,0,4
904385,303583,2024-04-14 23:28:31,Service,Critical,6,1
904386,336451,2024-03-12 20:22:27,Service,Critical,7,2
904387,339385,2023-02-23 05:20:33,Fraud,Medium,10,1
904388,318198,2023-07-12 04:20:29,Card,Critical,8,1
904389,331156,2025-03-11 17:16:50,Card,High,5,3
904390,323393,2024-12-24 17:09:32,Card,Critical,3,3
904391,301496,2023-01-01 10:08:44,Fraud,Critical,10,5
904392,300940,2023-10-29 08:58:50,Card,Medium,11,2
904393,312645,2025-01-11 07:14:35,Fraud,High,5,3
904394,329540,2023-10-09 00:23:30,Fraud,Low,10,5
904395,307699,2025-10-04 15:08:12,Fraud,Critical,3,5
904396,311220,2024-05-12 02:25:10,Transaction,Medium,11,4
904397,326321,2023-09-01 20:43:07,Loan,High,13,2
904398,312911,2025-06-20 16:11:00,Loan,Low,4,5
904399,332380,2024-09-18 06:19:36,Loan,Critical,8,5
904400,316732,2023-05-21 09:23:32,Fraud,Critical,14,1
904401,327937,2025-10-09 11:21:40,Loan,Low,10,3
904402,300761,2024-01-02 11:38:18,Transaction,Low,1,5
904403,331354,2024-09-26 16:22:41,App,High,14,4
904404,324718,2023-12-04 17:56:27,Card,Low,6,5
904405,331628,2023-01-04 09:12:35,Service,Low,6,5
904406,308169,2025-09-04 15:22:38,Card,High,10,5
904407,312014,2023-06-18 01:33:28,Loan,Medium,15,3
904408,322357,2023-08-22 17:40:16,Fraud,Low,12,4
904409,330293,2024-07-24 17:12:37,Transaction,High,4,4
904410,304078,2023-08-26 20:47:23,App,Critical,3,5
904411,338557,2024-09-05 02:29:17,Fraud,Critical,2,5
904412,322002,2024-04-22 11:24:02,Service,Low,3,4
904413,334609,2024-08-19 17:36:04,App,Low,5,2
904414,330193,2023-11-14 02:24:53,Transaction,High,6,1
904415,300860,2024-04-18 16:59:40,Service,High,11,5
904416,303184,2024-06-23 21:40:12,App,Low,6,3
904417,325561,2025-08-28 00:10:33,Fraud,High,1,3
904418,319214,2025-02-06 16:51:45,Service,Critical,7,5
904419,337173,2025-09-03 08:32:11,Transaction,Low,10,2
904420,324999,2025-09-24 04:25:59,Card,Low,7,3
904421,323273,2025-04-12 05:24:09,Card,Low,13,4
904422,326193,2025-01-09 22:11:42,Fraud,Critical,10,1
904423,318925,2025-02-06 13:55:22,App,Critical,12,1
904424,326201,2023-11-29 21:21:02,Transaction,High,11,5
904425,315793,2023-03-28 20:46:43,Loan,Medium,5,2
904426,325277,2023-04-20 15:57:04,Fraud,Medium,1,5
904427,314016,2023-02-17 18:51:16,Loan,Medium,16,4
904428,337723,2025-02-11 13:34:56,Fraud,High,5,1
904429,310742,2023-01-23 19:38:23,Transaction,Medium,11,2
904430,320364,2023-12-18 22:52:16,App,Medium,8,1
904431,307084,2023-07-17 21:47:49,Card,Medium,11,4
904432,327243,2025-11-07 01:37:34,Transaction,Low,17,3
904433,320990,2025-12-11 17:04:24,Card,Critical,1,5
904434,325254,2024-01-14 11:56:27,Card,High,0,4
904435,310747,2024-08-06 13:00:38,App,Low,4,5
904436,302034,2025-08-14 05:10:27,Transaction,Critical,10,2
904437,304119,2024-12-05 01:29:26,Service,Low,17,1
904438,315422,2024-01-13 17:24:48,Loan,Critical,12,1
904439,330992,2025-11-21 01:48:01,Loan,High,0,3
904440,304494,2023-05-13 12:35:44,Card,Low,10,2
904441,326281,2025-01-29 11:03:16,Loan,High,5,4
904442,309934,2025-12-25 18:42:10,Transaction,Critical,17,5
904443,311786,2025-03-05 04:18:39,Loan,Critical,19,2
904444,336602,2023-11-08 07:22:27,App,Low,16,4
904445,338539,2024-02-08 21:29:28,Loan,Critical,6,5
904446,312409,2023-04-21 00:01:40,Service,Medium,15,5
904447,334879,2023-07-25 04:20:18,Card,Low,2,1
904448,317110,2025-06-02 03:55:39,Service,High,4,2
904449,307675,2023-01-17 07:58:58,Card,Low,9,5
904450,318432,2023-01-16 17:55:27,Service,Critical,18,2
904451,304057,2023-02-02 09:14:20,Card,Critical,17,3
904452,330919,2024-10-26 16:09:38,Fraud,High,9,2
904453,316522,2025-06-06 08:46:11,Service,Low,7,4
904454,324231,2024-12-29 00:53:36,Transaction,Critical,13,2
904455,300027,2025-01-26 10:17:52,Fraud,Critical,16,3
904456,333569,2024-11-28 06:54:50,App,Low,1,4
904457,310071,2025-03-02 00:40:28,Card,Critical,8,1
904458,331708,2025-09-09 19:45:52,Loan,Low,15,4
904459,332195,2023-07-09 02:50:33,Transaction,Medium,7,5
904460,313647,2024-02-01 16:08:20,Transaction,Critical,4,3
904461,316456,2023-08-30 15:22:39,Fraud,Low,3,1
904462,311255,2023-02-26 02:41:41,Loan,Critical,10,2
904463,317845,2025-12-01 01:07:12,Card,Medium,9,4
904464,308257,2025-11-04 17:31:06,Service,Medium,2,1
904465,324489,2023-01-10 23:15:22,Transaction,Critical,0,4
904466,339904,2023-12-05 12:22:40,Loan,High,9,3
904467,335723,2025-05-18 07:00:56,Service,High,8,3
904468,303525,2025-10-24 09:27:53,Fraud,High,15,5
904469,304624,2023-01-11 20:09:25,Fraud,Low,17,5
904470,306556,2024-05-06 00:05:56,Transaction,Critical,15,2
904471,331527,2024-02-21 22:34:06,Loan,Critical,13,1
904472,329812,2023-03-04 20:55:18,Transaction,Low,16,5
904473,302217,2025-02-27 19:46:27,App,High,5,3
904474,310496,2023-07-16 05:50:31,Loan,Medium,2,3
904475,319681,2024-11-10 21:57:42,Transaction,Medium,15,1
904476,316298,2025-07-25 14:58:52,Loan,Critical,12,3
904477,314761,2023-04-14 02:57:57,Card,High,17,5
904478,316372,2023-05-21 07:30:19,Loan,Critical,18,5
904479,329830,2025-08-03 06:17:43,Transaction,High,0,5
904480,310868,2023-12-15 02:40:32,Transaction,Critical,7,4
904481,339621,2024-12-25 04:53:28,Transaction,Medium,0,3
904482,325277,2024-02-13 08:00:35,App,Low,4,1
904483,332534,2025-08-23 14:30:30,Transaction,Low,6,2
904484,333496,2023-12-24 17:23:57,Transaction,Medium,4,3
904485,337731,2024-08-14 05:04:10,App,Low,4,1
904486,321282,2023-01-29 22:13:23,Transaction,Medium,9,1
904487,322110,2023-11-13 10:45:31,App,Critical,2,1
904488,329665,2023-12-12 13:34:04,Service,Low,11,5
904489,334899,2023-10-04 21:04:28,Card,High,16,5
904490,300126,2023-11-09 23:10:45,Fraud,High,12,2
904491,318702,2025-05-04 09:07:42,Loan,Medium,3,3
904492,324467,2025-08-29 21:36:16,Service,High,3,5
904493,334919,2024-03-07 11:35:09,Fraud,Medium,18,1
904494,325304,2025-01-18 17:25:31,Loan,Critical,2,4
904495,339266,2025-03-22 22:55:41,Transaction,High,4,5
904496,310651,2025-06-25 03:20:35,Loan,Low,11,4
904497,304014,2024-08-11 13:37:44,Transaction,Medium,8,2
904498,311504,2025-08-15 12:58:27,App,High,13,1
904499,311847,2025-12-11 06:03:05,Fraud,Critical,9,4
904500,332022,2024-05-24 06:23:04,App,Medium,14,3
904501,314189,2025-07-20 05:36:06,App,Critical,2,3
904502,330760,2023-05-14 22:00:29,App,High,3,3
904503,313676,2025-09-17 23:07:30,App,Medium,7,1
904504,333873,2025-11-21 21:36:07,Service,Critical,16,3
904505,309860,2025-02-17 06:01:45,Service,Medium,1,4
904506,316487,2024-12-15 22:34:46,Service,High,12,3
904507,336889,2024-01-26 06:59:04,Fraud,High,5,5
904508,326085,2024-02-07 11:05:56,Loan,Critical,5,5
904509,332619,2025-12-17 19:50:28,App,High,2,2
904510,337300,2024-05-10 20:47:09,Card,Critical,4,3
904511,300683,2024-04-15 00:58:07,Service,Medium,10,1
904512,327348,2025-10-04 05:30:32,Transaction,High,19,1
904513,303723,2023-09-18 23:44:02,Transaction,Medium,6,1
904514,307446,2025-11-09 08:34:15,Card,High,18,5
904515,320822,2025-05-06 09:02:39,Transaction,Medium,0,4
904516,317729,2023-05-08 23:50:38,Service,Low,13,1
904517,336068,2024-12-13 13:50:05,Card,Low,2,4
904518,336094,2024-12-21 17:33:23,Fraud,Critical,8,2
904519,337120,2025-04-10 18:40:26,Card,Critical,5,5
904520,337116,2024-11-11 02:34:27,Transaction,High,10,5
904521,305393,2023-07-27 10:43:06,Transaction,Critical,4,2
904522,301956,2023-01-19 01:11:32,Loan,Critical,16,1
904523,332635,2024-09-23 19:11:40,App,Low,19,5
904524,314037,2025-08-07 07:10:58,Transaction,Critical,19,5
904525,334277,2025-12-17 23:22:19,App,High,3,3
904526,303775,2023-12-26 02:55:17,Service,Low,0,3
904527,311192,2024-12-04 11:03:12,Fraud,Critical,9,5
904528,325664,2025-12-12 17:39:54,App,Medium,0,5
904529,304341,2025-03-04 12:34:25,Loan,Medium,3,3
904530,300106,2023-11-01 22:05:18,Transaction,High,13,3
904531,306890,2023-08-18 04:15:42,App,High,3,3
904532,329486,2025-10-10 02:40:42,Fraud,Medium,15,2
904533,303774,2025-08-30 15:59:13,Card,Critical,5,1
904534,339303,2025-04-22 20:29:01,Service,High,8,2
904535,337060,2024-05-10 07:58:59,Transaction,Critical,5,3
904536,338621,2024-11-10 14:28:38,Fraud,Low,2,2
904537,302882,2025-08-06 10:35:18,Service,High,13,5
904538,316672,2024-05-05 22:42:35,Fraud,Critical,3,3
904539,322598,2024-09-13 11:42:02,Card,Medium,14,5
904540,313981,2023-05-12 15:16:08,Transaction,High,16,5
904541,302828,2023-11-28 02:41:36,Service,Critical,2,3
904542,303141,2024-06-18 20:15:32,Transaction,Low,3,5
904543,316986,2024-06-20 19:00:36,Card,High,14,3
904544,302360,2024-01-26 21:42:12,Card,Medium,9,5
904545,338476,2024-01-30 05:14:57,Transaction,High,5,2
904546,303669,2025-01-31 22:13:22,Fraud,High,6,4
904547,335686,2023-12-10 05:23:33,Fraud,Medium,13,4
904548,337367,2024-04-13 09:54:33,Loan,Critical,6,1
904549,316367,2025-09-25 23:16:59,Fraud,Critical,8,3
